編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPOQMLSKQHPFFEE86DA,坡道機械,0,14.64,地下三樓
RPPNMLTKQHPFFGE96DA,坡道平面,0,33.82,地下三樓
RPQNMLLMPHPFFGE98DA,坡道平面,0,,地下一樓
RPPNMLKKQHPFFGE68DA,坡道平面,0,27.75,地下二樓
RPPOMLNLPHPFFIE66DA,一樓平面,0,,一樓
RPQNMLKLQHPFFJE56DA,坡道平面,620000,18.99,地下一樓
RPPNMLTKQHPFFAE09EA,坡道平面,1350000,16.27,地下一樓
RPOOMLSKQHPFFLE37DA,坡道平面,0,13.12,地下一樓
RPTOMLTKQHPFFAE96EA,坡道機械,0,4.83,地下二樓
RPUNMLSKQHPFFBE96EA,坡道平面,0,,地下一樓
RPRNMLMKQHPFFGE56EA,坡道平面,0,16.59,地下一樓
RPVOMLSKQHPFFBE17EA,坡道機械,0,8.20,地下二樓
RPVOMLSKQHPFFBE17EA,坡道機械,0,8.20,地下二樓
RPPNMLOLQHPFFEE09EA,坡道平面,0,16.02,地下二樓
RPVNMLPLQHPFFEE17EA,坡道機械,0,,地下一樓
RPVNMLTKQHPFFCE27EA,坡道平面,0,,地下一樓
RPQOMLTKQHPFFEE07EA,升降機械,0,13.45,地下一樓
RPROMLTKQHPFFAE76EA,坡道平面,0,37.85,地下二樓
RPROMLTKQHPFFAE76EA,坡道平面,0,34.74,地下二樓
RPSOMLTKQHPFFIE57DA,坡道平面,770000,23.62,地下一樓
RPWOMLTKQHPFFGE77DA,坡道平面,0,38.60,地下二樓
RPPNMLKLQHPFFGE78DA,坡道平面,0,18.22,地下一樓
RPSOMLKLQHPFFGE56DA,坡道平面,0,27.84,地下一樓
RPPOMLPJQHPFFGE56DA,升降機械,0,,地下一樓
RPUOMLTKQHPFFFE47DA,坡道機械,0,6.14,地下三樓
RPQOMLTKQHPFFFE07DA,坡道平面,0,,地下一樓
RPTOMLTKQHPFFFE37DA,坡道平面,0,16.29,地下二樓
RPUPMLRKQHPFFEE27DA,升降機械,0,8.26,地下三樓
RPPOMLTKQHPFFEE86DA,坡道平面,0,29.75,地下一樓
RPTOMLSKQHPFFEE17DA,升降機械,0,15.80,地下二樓
RPROMLSKQHPFFEE96DA,升降機械,0,15.80,地下二樓
RPTOMLKMPHPFFEE09DA,坡道平面,0,17.94,地下一樓
RPUNMLLLQHPFFDE09DA,坡道平面,0,19.57,地下一樓
RPWNMLLLQHPFFDE66DA,坡道平面,0,27.46,地下二樓
RPQNMLOLQHPFFDE98DA,坡道平面,0,23.71,地下二樓
RPRNMLOLQHPFFDE09DA,坡道平面,0,19.93,地下一樓
RPXOMLTKQHPFFDE57DA,坡道機械,0,12.71,地下二樓
RPSNMLPKQHPFFDE56DA,坡道平面,0,22.18,地下三樓
RPWNMLPKQHPFFDE96DA,坡道平面,0,22.18,地下三樓
RPTOMLRJQHPFFDE86DA,坡道平面,0,37.64,地下二樓
RPUNMLPKQHPFFDE76DA,坡道平面,0,22.18,地下三樓
RPPQMLLKQHPFFDE78DA,坡道平面,0,23.23,地下一樓
RPPQMLLKQHPFFDE78DA,坡道平面,0,23.23,地下一樓
RPVNMLPKQHPFFDE86DA,坡道平面,0,22.18,地下三樓
RPWOMLKKQHPFFDE56DA,坡道平面,0,,地下一樓
RPPQMLOLPHPFFDE09DA,坡道平面,0,38.60,地下四樓
RPRPMLTKQHPFFCE96DA,坡道平面,0,24.85,地下一樓
RPUNMLTKQHPFFBE96DA,坡道平面,0,32.16,地下三樓
RPUNMLTKQHPFFBE96DA,坡道平面,0,32.16,地下三樓
RPQPMLRKQHPFFBE56DA,坡道平面,1350000,26.01,地下五樓含以下
RPVNMLTKQHPFFBE07DA,坡道平面,1850000,26.01,地下三樓
RPQOMLKLQHPFFBE48DA,坡道平面,920000,13.60,地下二樓
RPUOMLMKQHPFFBE98DA,坡道平面,0,19.72,地下四樓
RPOPMLOJQHPFFBE58DA,坡道機械,0,6.51,地下二樓
RPQNMLTKQHPFFAE09DA,坡道平面,0,15.45,地下二樓
RPQOMLSKQHPFFAE09DA,坡道平面,0,16.62,地下三樓
RPORMLRKQHPFFAE09DA,坡道平面,2200000,22.46,地下三樓
RPORMLRKQHPFFAE09DA,坡道平面,2200000,22.46,地下三樓
RPPRMLRKQHPFFAE56DA,坡道平面,1800000,18.43,地下五樓含以下
RPPRMLRKQHPFFAE56DA,坡道機械,1280000,10.95,地下五樓含以下
RPSRMLRKQHPFFAE86DA,坡道平面,1900000,18.43,地下四樓
RPSRMLRKQHPFFAE86DA,坡道平面,1900000,18.43,地下四樓
RPVOMLTKQHPFFAE07DA,坡道機械,0,15.87,地下三樓
RPSNMLSJQHPFFBE56DA,坡道平面,0,,地下二樓
RPVOMLTKQHPFFBE17DA,坡道平面,0,19.57,地下一樓
RPOPMLTLPHPFFCE66DA,升降機械,0,,地下一樓
RPRRMLLKQHPFFDE09DA,坡道平面,0,28.92,地下一樓
RPSRMLLKQHPFFDE56DA,坡道平面,0,28.92,地下一樓
RPSNMLQJQHPFFDE56DA,坡道平面,0,28.92,地下一樓
RPSNMLQJQHPFFDE56DA,坡道平面,0,28.92,地下一樓
RPQNMLLKQHPFFDE58DA,坡道平面,0,28.92,地下一樓
RPSNMLLKQHPFFDE78DA,坡道平面,0,28.92,地下一樓
RPUOMLLKQHPFFDE09DA,坡道平面,0,28.92,地下二樓
RPOOMLTKQHPFFDE66DA,坡道平面,0,28.03,地下二樓
RPVNMLLKQHPFFDE09DA,坡道平面,0,28.92,地下一樓
RPXPMLLKQHPFFDE86DA,坡道平面,0,28.92,地下二樓
RPTPMLPLQHPFFDE96DA,坡道平面,0,28.92,地下一樓
RPSOMLOKQHPFFEE66DA,坡道平面,1600000,36.69,地下四樓
RPORMLKKQHPFFEE78DA,坡道平面,0,,地下二樓
RPPNMLOLQHPFFDE88DA,坡道平面,0,29.09,地下一樓
RPRQMLKLQHPFFEE09DA,坡道平面,1800000,39.83,地下三樓
RPVNMLSKQHPFFEE27DA,坡道平面,2100000,39.83,地下二樓
RPRPMLOLQHPFFEE76DA,升降機械,0,,地下二樓
RPUPMLOKQHPFFGE17DA,坡道平面,1300000,23.00,地下三樓
RPVPMLTKQHPFFGE77DA,坡道機械,0,16.56,地下二樓
RPWNMLLLQHPFFGE96DA,坡道機械,0,,地下一樓
RPVOMLLKQHPFFIE07DA,坡道平面,0,35.79,地下三樓
RPQNMLOLQHPFFGE66DA,坡道平面,0,33.99,地下二樓
RPOPMLQJQHPFFIE86DA,坡道平面,0,35.79,地下三樓
RPWOMLOLQHPFFGE47EA,坡道機械,600000,17.42,地下二樓
RPWNMLLLQHPFFLE57EA,坡道機械,0,,地下一樓
RPROMLOLQHPFFCE56EA,坡道平面,0,31.94,地下二樓
RPXNMLLLQHPFFAE56EA,坡道平面,0,29.14,地下二樓
RPVOMLOLQHPFFAE76EA,坡道平面,0,22.56,地下二樓
RPVNMLLLQHPFFIE07DA,坡道平面,0,,地下一樓
RPTPMLOLQHPFFGE17DA,坡道平面,0,16.73,地下二樓
RPRNMLRKQHPFFFE86DA,坡道平面,0,,地下二樓
RPRNMLPKQHPFFFE66DA,坡道平面,0,23.53,地下三樓
RPRNMLPKQHPFFFE66DA,坡道平面,0,23.53,地下三樓
RPQTMLKLQHPFFEE66DA,坡道平面,1850000,38.17,地下五樓含以下
RPOPMLKKQHPFFFE68DA,坡道平面,0,23.53,地下三樓
RPOPMLKKQHPFFFE68DA,坡道平面,0,23.53,地下三樓
RPPPMLKKQHPFFFE78DA,坡道平面,0,23.53,地下二樓
RPPPMLKKQHPFFFE78DA,坡道平面,0,25.72,地下二樓
RPWRMLKLQHPFFEE07DA,坡道平面,1950000,38.17,地下三樓
RPXRMLKLQHPFFEE17DA,坡道平面,1750000,38.17,地下三樓
RPPSMLKLQHPFFEE09DA,坡道平面,1950000,33.01,地下二樓
RPTRMLKLQHPFFEE76DA,坡道平面,1650000,38.17,地下五樓含以下
RPXNMLKLQHPFFEE76DA,坡道平面,1800000,38.17,地下四樓
RPUNMLKLQHPFFEE09DA,坡道平面,1800000,38.17,地下四樓
RPTSMLKLQHPFFEE86DA,坡道機械,950000,26.33,地下五樓含以下
RPRRMLSKQHPFFEE27DA,升降機械,0,,地下一樓
RPVNMLRKQHPFFEE17DA,坡道機械,0,18.35,地下四樓
RPROMLOKQHPFFEE56DA,坡道機械,0,11.62,地下二樓
RPTOMLOKQHPFFEE76DA,坡道機械,0,11.62,地下二樓
RPWOMLOKQHPFFEE07DA,坡道機械,0,11.62,地下二樓
RPPPMLOKQHPFFEE09DA,坡道機械,0,11.62,地下二樓
RPOPMLOKQHPFFEE98DA,坡道機械,0,11.62,地下二樓
RPXOMLOKQHPFFEE17DA,坡道機械,0,11.62,地下二樓
RPSPMLOKQHPFFEE76DA,坡道機械,0,11.62,地下二樓
RPSQMLNKQHPFFEE76DA,坡道平面,2000000,38.17,地下二樓
RPSNMLSKQHPFFDE86DA,坡道平面,0,,地下二樓
RPPOMLTKQHPFFDE76DA,坡道平面,0,28.03,地下二樓
RPPOMLLLQHPFFDE68DA,坡道平面,1300000,12.08,地下四樓
RPWNMLQLQHPFFDE17DA,坡道平面,0,28.92,地下一樓
RPRPMLKLQHPFFDE88DA,坡道平面,0,,地下一樓
RPVOMLLKQHPFFDE56DA,坡道平面,0,28.92,地下二樓
RPOPMLLKQHPFFDE58DA,坡道平面,0,28.92,地下二樓
RPTPMLLKQHPFFDE09DA,坡道平面,0,28.92,地下二樓
RPTNMLLKQHPFFDE88DA,坡道平面,0,28.92,地下二樓
RPVPMLLKQHPFFDE66DA,坡道平面,0,28.92,地下二樓
RPVPMLLKQHPFFDE66DA,坡道平面,0,28.92,地下二樓
RPVPMLLKQHPFFDE66DA,坡道平面,0,28.92,地下二樓
RPSOMLLKQHPFFDE88DA,坡道平面,0,28.92,地下二樓
RPPOMLPJQHPFFDE88DA,坡道機械,0,,地下二樓
RPPQMLKKQHPFFDE68DA,坡道平面,0,38.03,地下一樓
RPOOMLSLPHPFFDE56DA,坡道平面,0,28.92,地下一樓
RPQOMLSLPHPFFDE76DA,坡道平面,0,25.52,地下二樓
RPQOMLSLPHPFFDE76DA,坡道平面,0,28.92,地下二樓
RPOQMLSLPHPFFDE76DA,坡道平面,0,28.92,地下二樓
RPWOMLKMPHPFFDE66DA,坡道平面,0,28.92,地下二樓
RPVPMLSLPHPFFDE37DA,坡道平面,0,28.92,地下一樓
RPVPMLSLPHPFFDE37DA,坡道平面,0,28.92,地下一樓
RPVPMLSLPHPFFDE37DA,坡道平面,0,28.92,地下一樓
RPQQMLTLPHPFFDE07DA,坡道平面,0,38.03,地下一樓
RPRNMLLLQHPFFCE68DA,坡道平面,2300000,22.90,地下二樓
RPXOMLLKQHPFFCE66DA,坡道平面,0,,地下一樓
RPUNMLOKQHPFFCE56DA,坡道機械,0,,地下三樓
RPVPMLSKQHPFFCE27DA,坡道平面,1900000,38.96,地下二樓
RPPPMLNKQHPFFCE78DA,坡道平面,2050000,38.96,地下一樓
RPOPMLNKQHPFFCE68DA,坡道平面,1700000,38.96,地下四樓
RPWOMLQJQHPFFCE96DA,坡道平面,1900000,38.96,地下二樓
RPSNMLOKQHPFFCE98DA,坡道平面,0,14.69,地下五樓含以下
RPSNMLOKQHPFFCE98DA,坡道平面,0,16.76,地下五樓含以下
RPUNMLSJQHPFFBE76DA,坡道平面,0,,地下一樓
RPVNMLSJQHPFFBE86DA,坡道平面,0,,地下二樓
RPWNMLSJQHPFFBE96DA,坡道平面,0,,地下二樓
RPXNMLSJQHPFFBE07DA,坡道平面,0,,地下二樓
RPPNMLSJQHPFFBE88DA,坡道平面,0,,地下二樓
RPSPMLKLQHPFFAE68DA,坡道平面,0,21.45,地下三樓
RPPNMLNLQHPFFAE48DA,坡道平面,0,14.42,地下一樓
RPQNMLSJQHPFFBE98DA,坡道平面,0,,地下一樓
RPRNMLSJQHPFFBE09DA,坡道平面,0,,地下一樓
RPOOMLQJQHPFFAE58DA,坡道平面,1800000,34.92,地下三樓
RPOOMLQJQHPFFAE58DA,坡道平面,1500000,34.92,地下五樓含以下
RPSOMLNKQHPFFAE78DA,坡道平面,1700000,34.92,地下四樓
RPVPMLPJQHPFFAE66DA,坡道平面,1700000,34.92,地下四樓
RPVPMLPJQHPFFAE66DA,坡道平面,1900000,34.92,地下二樓
RPWNMLSKQHPFFAE96DA,坡道平面,0,19.51,地下二樓
RPWOMLOLQHPFFAE76DA,坡道平面,0,21.72,地下三樓
RPSNMLLKQHPFFAE48DA,坡道平面,1900000,25.12,地下四樓
RPVNMLMKQHPFFAE88DA,坡道平面,0,17.98,地下二樓
RPVNMLMKQHPFFAE88DA,坡道平面,0,17.98,地下二樓
RPRPMLSKQHPFFAE66DA,坡道機械,0,5.37,地下一樓
RPSOMLQJQHPFFBE09DA,坡道平面,0,29.15,地下二樓
RPSOMLQJQHPFFBE09DA,坡道平面,0,29.15,地下二樓
RPPNMLLLPHPFFBE28DA,坡道平面,0,,地下一樓
RPPOMLPLQHPFFBE88DA,坡道平面,0,,地下三樓
RPPOMLLKQHPFFCE48DA,坡道機械,0,10.73,地下三樓
RPPNMLOLQHPFFCE78DA,坡道平面,1750000,15.25,地下三樓
RPPNMLNLQHPFFDE78DA,坡道平面,0,22.18,地下二樓
RPQNMLNLQHPFFDE88DA,坡道平面,0,22.18,地下二樓
RPOPMLSLPHPFFDE66DA,坡道平面,0,23.23,地下一樓
RPUOMLLMPHPFFDE56DA,坡道機械,0,7.67,地下二樓
RPRNMLNLQHPFFDE98DA,坡道平面,0,22.18,地下二樓
RPOPMLOLQHPFFDE98DA,坡道平面,0,24.80,地下三樓
RPSPMLRKQHPFFEE07DA,坡道平面,0,24.55,地下三樓
RPPOMLNJQHPFFEE78DA,坡道機械,0,14.91,地下三樓
RPRPMLOKQHPFFEE66DA,坡道機械,0,11.06,地下二樓
RPRPMLLKQHPFFEE98DA,坡道平面,0,57.52,地下一樓
RPSOMLKLQHPFFEE98DA,坡道平面,1950000,38.17,地下三樓
RPUOMLKLQHPFFEE56DA,坡道平面,1900000,33.01,地下三樓
RPVOMLKLQHPFFEE66DA,坡道平面,1850000,38.17,地下五樓含以下
RPQOMLKLQHPFFEE78DA,坡道平面,1950000,33.01,地下二樓
RPWOMLKLQHPFFEE76DA,坡道平面,1800000,38.17,地下四樓
RPWNMLKLQHPFFEE66DA,坡道平面,1750000,38.17,地下五樓含以下
RPQQMLSKQHPFFEE07DA,坡道機械,0,5.29,地下二樓
RPOQMLKLQHPFFEE78DA,坡道機械,900000,26.33,地下五樓含以下
RPTNMLKLQHPFFEE98DA,坡道機械,950000,26.33,地下五樓含以下
RPPPMLKLQHPFFEE78DA,坡道機械,950000,26.33,地下五樓含以下
RPSPMLKLQHPFFEE09DA,坡道平面,1750000,33.01,地下四樓
RPPQMLKLQHPFFEE88DA,坡道平面,1750000,38.17,地下五樓含以下
RPQPMLKLQHPFFEE88DA,坡道機械,950000,26.33,地下五樓含以下
RPUPMLKLQHPFFEE66DA,坡道平面,1650000,33.01,地下四樓
RPVPMLKLQHPFFEE76DA,坡道平面,1650000,38.17,地下五樓含以下
RPVSMLKLQHPFFEE07DA,坡道平面,950000,33.01,地下五樓含以下
RPWSMLKLQHPFFEE17DA,坡道機械,1050000,26.33,地下五樓含以下
RPSSMLKLQHPFFEE76DA,坡道平面,1850000,33.01,地下四樓
RPUQMLKLQHPFFEE76DA,坡道平面,1750000,38.17,地下五樓含以下
RPQRMLKLQHPFFEE09DA,坡道平面,1600000,38.17,地下五樓含以下
RPPRMLKLQHPFFEE98DA,坡道機械,900000,26.33,地下五樓含以下
RPQSMLKLQHPFFEE56DA,坡道平面,2000000,38.17,地下二樓
RPVQMLKLQHPFFEE86DA,坡道機械,900000,26.33,地下五樓含以下
RPWQMLKLQHPFFEE96DA,坡道平面,1750000,38.17,地下五樓含以下
RPPNMLOLQHPFFEE98DA,坡道平面,0,36.19,地下一樓
RPROMLLLQHPFFEE98DA,升降機械,0,15.80,地下二樓
RPTVMLKLQHPFFEE17DA,坡道平面,1900000,33.01,地下三樓
RPSVMLKLQHPFFEE07DA,坡道平面,1900000,38.17,地下四樓
RPRTMLKLQHPFFEE76DA,坡道機械,950000,26.33,地下五樓含以下
RPUOMLPLQHPFFEE07DA,坡道平面,0,,一樓
RPVQMLOLQHPFFEE27DA,坡道平面,0,,地下一樓
RPXNMLRKQHPFFFE47DA,坡道平面,1350000,20.87,地下四樓
RPWNMLRKQHPFFFE37DA,坡道平面,1050000,20.87,地下四樓
RPOOMLRKQHPFFFE66DA,坡道平面,1450000,20.87,地下三樓
RPQNMLMKQHPFFGE98DA,坡道機械,0,,地下一樓
RPTQMLLKQHPFFGE86DA,坡道平面,0,,地下一樓
RPWPMLOLQHPFFGE47DA,坡道平面,0,23.76,地下三樓
RPTNMLPLQHPFFIE27DA,坡道平面,0,33.49,地下二樓
RPQOMLPLQHPFFBE09EA,升降機械,800000,8.05,地下二樓
RPWNMLOLQHPFFCE96EA,坡道平面,0,24.05,地下三樓
RPVNMLQLQHPFFDE17EA,坡道平面,0,16.34,地下二樓
RPPOMLPLQHPFFGE86EA,坡道平面,0,19.23,地下一樓
RPUOMLQLQHPFFGE47EA,一樓平面,0,,一樓
RPUOMLQLQHPFFGE47EA,一樓平面,0,,一樓
RPQOMLQLQHPFFEE86EA,坡道平面,0,27.30,地下三樓
RPTOMLQLQHPFFFE27EA,坡道機械,0,6.15,地下三樓
RPUOMLQLQHPFFFE37EA,坡道機械,0,6.14,地下三樓
RPQPMLQLQHPFFFE07EA,坡道機械,0,6.14,地下三樓
RPPPMLQLQHPFFFE96EA,坡道機械,0,6.14,地下三樓
RPWOMLQLQHPFFDE37EA,坡道機械,0,13.69,地下二樓
RPSOMLPLQHPFFBE66EA,坡道平面,0,,地下一樓
RPVOMLPLQHPFFBE96EA,升降平面,0,19.03,地下一樓
RPOOMLQLQHPFFAE88EA,坡道平面,2500000,16.61,地下一樓
RPXNMLPLQHPFFIE67DA,坡道平面,0,,地下一樓
RPXNMLOLQHPFFIE57DA,坡道平面,0,,地下一樓
RPXNMLOLQHPFFIE57DA,坡道平面,0,,地下一樓
RPPNMLOLQHPFFIE76DA,坡道平面,0,,地下二樓
RPTNMLLLQHPFFIE86DA,坡道平面,0,25.56,地下二樓
RPUNMLOLQHPFFGE07DA,坡道平面,0,17.59,地下一樓
RPSQMLPLQHPFFGE27DA,坡道平面,0,27.83,地下二樓
RPSNMLSKQHPFFGE17DA,坡道平面,0,18.86,地下三樓
RPVQMLLKQHPFFGE07DA,坡道平面,0,18.86,地下三樓
RPUQMLLKQHPFFGE96DA,坡道平面,0,18.86,地下二樓
RPWQMLLKQHPFFGE17DA,坡道平面,0,18.86,地下一樓
RPWQMLLKQHPFFGE17DA,坡道平面,0,18.86,地下二樓
RPXQMLLKQHPFFGE27DA,坡道平面,0,18.86,地下二樓
RPXQMLLKQHPFFGE27DA,坡道平面,0,18.86,地下二樓
RPQRMLLKQHPFFGE66DA,坡道平面,0,18.86,地下三樓
RPSNMLNKQHPFFGE66DA,坡道平面,0,18.86,地下一樓
RPRNMLNKQHPFFGE56DA,坡道平面,0,18.86,地下三樓
RPUNMLNKQHPFFGE86DA,坡道平面,0,21.83,地下一樓
RPQQMLLKQHPFFGE56DA,坡道平面,0,18.86,地下一樓
RPTNMLNKQHPFFGE76DA,坡道平面,0,18.86,地下二樓
RPSQMLLKQHPFFGE76DA,坡道平面,0,18.86,地下一樓
RPPRMLPLQHPFFEE86DA,坡道機械,0,,地下二樓
RPQOMLPLQHPFFEE66DA,坡道平面,0,23.27,地下一樓
RPQOMLPLQHPFFEE66DA,坡道平面,0,23.27,地下一樓
RPTOMLRLQHPFFEE17DA,坡道平面,0,24.86,地下二樓
RPPOMLLLQHPFFEE78DA,坡道平面,1600000,33.01,地下五樓含以下
RPOOMLLLQHPFFEE68DA,坡道平面,1850000,33.01,地下四樓
RPTPMLKLQHPFFEE56DA,坡道機械,950000,26.33,地下五樓含以下
RPSRMLKLQHPFFEE66DA,坡道機械,900000,26.33,地下五樓含以下
RPVRMLKLQHPFFEE96DA,坡道機械,950000,26.33,地下五樓含以下
RPSQMLKLQHPFFEE56DA,坡道機械,900000,26.33,地下五樓含以下
RPORMLKLQHPFFEE88DA,坡道機械,950000,26.33,地下五樓含以下
RPXPMLKLQHPFFEE96DA,坡道機械,900000,26.33,地下五樓含以下
RPRPMLKLQHPFFEE98DA,坡道平面,1750000,38.17,地下五樓含以下
RPRNMLKLQHPFFEE78DA,坡道平面,1850000,38.17,地下三樓
RPSNMLKLQHPFFEE88DA,坡道平面,2000000,38.17,地下二樓
RPXOMLKLQHPFFEE86DA,坡道平面,1800000,38.17,地下四樓
RPOPMLKLQHPFFEE68DA,坡道機械,900000,26.33,地下五樓含以下
RPSPMLSKQHPFFEE17DA,坡道平面,0,22.64,地下三樓
RPVPMLLKQHPFFEE76DA,坡道平面,0,18.14,地下二樓
RPTPMLKKQHPFFEE09DA,坡道平面,0,40.25,地下二樓
RPVPMLKKQHPFFEE66DA,坡道平面,0,40.25,地下一樓
RPSNMLQLQHPFFDE76DA,坡道機械,1300000,12.08,地下四樓
RPROMLLLQHPFFDE88DA,坡道平面,0,,地下二樓
RPQOMLOLQHPFFDE09DA,坡道平面,0,,地下一樓
RPPOMLSKQHPFFCE56DA,坡道平面,0,24.18,地下二樓
RPTNMLTKQHPFFAE76DA,坡道平面,1500000,19.89,地下一樓
RPUNMLLLQHPFFBE88DA,坡道平面,0,27.04,地下一樓
RPPOMLOKQHPFFAE58DA,坡道平面,0,,地下二樓
RPWOMLSLPHPFFAE07DA,坡道平面,0,20.81,地下四樓
RPWOMLSLPHPFFAE07DA,坡道平面,0,20.81,地下四樓
RPTOMLRJQHPFFAE56DA,坡道平面,0,20.81,地下三樓
RPTOMLRJQHPFFAE56DA,坡道平面,0,20.81,地下三樓
RPUOMLRKQHPFFAE76DA,坡道平面,0,20.81,地下四樓
RPUOMLRKQHPFFAE76DA,坡道平面,0,20.81,地下四樓
RPWPMLRKQHPFFAE07DA,坡道平面,1200000,5.54,地下三樓
RPUQMLRKQHPFFAE96DA,坡道平面,800000,5.54,地下三樓
RPQQMLRKQHPFFAE56DA,坡道平面,800000,5.54,地下三樓
RPVOMLSKQHPFFAE96DA,坡道平面,0,17.12,地下一樓
RPWOMLSKQHPFFAE07DA,坡道平面,0,17.12,地下三樓
RPWNMLOLQHPFFAE66DA,坡道平面,1000000,5.54,地下三樓
RPPOMLOLQHPFFAE68DA,坡道平面,800000,5.54,地下三樓
RPPNMLRLQHPFFAE88DA,坡道機械,800000,6.77,地下三樓
RPPOMLLLQHPFFBE48DA,坡道平面,0,16.54,地下二樓
RPVNMLSLQHPFFBE07DA,坡道平面,0,,地下一樓
RPVNMLSLQHPFFBE07DA,坡道平面,0,,地下二樓
RPVNMLSLQHPFFBE07DA,坡道平面,0,,地下一樓
RPRNMLQLQHPFFCE56DA,一樓平面,0,26.89,一樓
RPSOMLMKQHPFFCE88DA,坡道平面,0,40.15,地下五樓含以下
RPSOMLMKQHPFFCE88DA,坡道平面,2020000,40.15,地下四樓
RPSOMLMKQHPFFCE88DA,坡道平面,0,40.15,地下五樓含以下
RPOOMLSLQHPFFCE56DA,坡道平面,0,28.15,地下一樓
RPOOMLSLQHPFFCE56DA,坡道平面,0,28.15,地下一樓
RPQNMLQLPHPFFEE56DA,坡道平面,0,,地下二樓
RPPPMLLKQHPFFEE78DA,坡道平面,0,36.49,地下一樓
RPVOMLOLQHPFFEE07DA,坡道平面,0,,地下二樓
RPVOMLOLQHPFFEE07DA,坡道平面,0,26.32,地下一樓
RPUOMLRKQHPFFEE17DA,坡道平面,0,,地下一樓
RPWPMLLLQHPFFEE96DA,坡道平面,0,27.06,地下三樓
RPUOMLRLQHPFFEE27DA,坡道平面,0,28.10,地下四樓
RPXPMLPLQHPFFEE47DA,坡道平面,0,,地下一樓
RPXOMLRLQHPFFEE57DA,坡道平面,0,28.10,地下三樓
RPROMLRLQHPFFEE96DA,坡道平面,0,28.10,地下三樓
RPSPMLNKQHPFFGE86DA,坡道平面,0,25.26,地下二樓
RPUOMLOLQHPFFGE17DA,坡道機械,0,12.98,地下三樓
RPUNMLPLQHPFFGE17DA,坡道平面,0,19.22,地下二樓
RPROMLLLQHPFFCE88EA,坡道平面,0,40.15,地下五樓含以下
RPROMLLLQHPFFCE88EA,坡道平面,0,40.15,地下五樓含以下
RPRNMLRLQHPFFEE96EA,坡道平面,0,19.11,地下二樓
RPPOMLSLQHPFFGE17EA,坡道機械,0,17.17,地下一樓
