編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPRNMLLLQHPFFAD38DA,坡道平面,0,25.45,地下三樓
RPRNMLLLQHPFFAD38DA,坡道平面,0,25.45,地下三樓
RPRPMLKLQHPFFAD48DA,坡道平面,0,32.55,地下四樓
RPPRMLKLQHPFFAD48DA,坡道平面,0,33.80,地下四樓
RPPRMLKLQHPFFAD48DA,坡道平面,0,33.80,地下四樓
RPWOMLLLQHPFFAD98DA,坡道平面,0,30.66,地下一樓
RPTOMLTKQHPFFAD76DA,坡道機械,0,,地下一樓
RPPOMLKLQHPFFCD38DA,坡道平面,0,,地下一樓
RPVNMLLLQHPFFCD98DA,坡道平面,0,,地下一樓
RPWOMLNKQHPFFHD17DA,坡道平面,0,26.64,地下一樓
RPTNMLSKQHPFFHD27DA,坡道平面,0,,地下一樓
RPUNMLLLQHPFFHD76DA,坡道平面,0,31.43,地下一樓
RPRNMLTLPHPFFKD47DA,坡道平面,0,,地下二樓
RPOOMLLLQHPFFKD56DA,坡道平面,0,,地下一樓
RPRNMLLMQHPFFKD86DA,坡道平面,0,,地下一樓
RPPPMLPLQHPFFKD17DA,坡道平面,0,,地下一樓
RPQNMLOLQHPFFKD07EA,坡道平面,0,,地下三樓
RPUNMLPLQHPFFCD76EA,坡道平面,1125000,23.20,地下一樓
RPUNMLPLQHPFFCD76EA,坡道平面,1125000,23.20,地下一樓
RPQOMLOLQHPFFCD98EA,坡道平面,1000000,,地下二樓
RPTNMLOLQHPFFKD27DA,一樓平面,0,,一樓
RPROMLOLQHPFFCD09EA,坡道平面,1500000,41.40,地下一樓
RPOQMLLLQHPFFKD76DA,坡道機械,0,,地下一樓
RPUNMLLLQHPFFKD07DA,坡道平面,0,,地下四樓
RPQPMLQJQHPFFKD17DA,坡道平面,0,,地下三樓
RPUNMLNLQHPFFID07DA,坡道平面,1350000,32.65,地下一樓
RPUNMLNLQHPFFID07DA,坡道平面,1350000,32.65,地下一樓
RPUNMLNLQHPFFID07DA,坡道平面,1350000,32.65,地下一樓
RPWNMLOLQHPFFCD76DA,坡道機械,0,,地下二樓
RPUNMLKLQHPFFAD58DA,坡道平面,0,43.10,地下三樓
RPUPMLNKQHPFFAD98DA,坡道機械,850000,23.36,地下五樓含以下
RPPNMLLLQHPFFAD18DA,坡道機械,0,,地下三樓
RPROMLSKQHPFFAD09DA,坡道平面,1200000,29.39,地下三樓
RPVPMLNKQHPFFAD09DA,坡道機械,950000,23.36,地下五樓含以下
RPOOMLSKQHPFFAD78DA,坡道平面,1100000,29.39,地下三樓
RPWPMLKMPHPFFAD98DA,坡道機械,0,17.86,地下四樓
RPRQMLKLQHPFFAD58DA,坡道平面,0,37.73,地下三樓
RPRQMLKLQHPFFAD58DA,坡道平面,0,37.73,地下三樓
RPTNMLPLQHPFFAD98DA,坡道平面,0,33.40,地下三樓
RPWOMLOLQHPFFAD66DA,坡道平面,0,,地下一樓
RPUOMLOLQHPFFAD09DA,坡道平面,0,33.38,地下二樓
RPTPMLNKQHPFFAD88DA,坡道機械,1150000,23.36,地下四樓
RPQQMLKLQHPFFAD48DA,坡道平面,0,26.54,地下五樓含以下
RPQNMLOLQHPFFBD68DA,坡道機械,0,25.23,地下二樓
RPROMLTKQHPFFCD76DA,坡道平面,0,29.01,地下一樓
RPVOMLOLQHPFFCD76DA,坡道平面,0,,地下一樓
RPROMLPLQHPFFCD09DA,坡道平面,0,11.24,地下一樓
RPUNMLOLQHPFFCD56DA,坡道平面,0,31.92,地下一樓
RPUNMLOLQHPFFCD56DA,坡道平面,0,31.92,地下一樓
RPTNMLQLQHPFFGD07DA,坡道平面,0,,地下一樓
RPRNMLPLQHPFFHD86DA,坡道平面,0,36.72,地下二樓
RPVOMLOLPHPFFKD47DA,坡道平面,0,,地下三樓
RPOOMLNKQHPFFKD66DA,一樓平面,0,9.54,一樓
RPPPMLOJQHPFFKD86DA,坡道平面,0,,地下一樓
RPWOMLLLQHPFFKD37DA,坡道平面,0,,地下一樓
RPORMLPLQHPFFKD27DA,坡道平面,0,,地下一樓
RPOPMLOLQHPFFAD68EA,坡道平面,1300000,35.70,地下二樓
RPPPMLOLQHPFFAD78EA,坡道機械,0,9.61,地下一樓
RPPPMLOLQHPFFAD78EA,坡道機械,0,9.61,地下一樓
RPQPMLQLQHPFFKD47EA,坡道平面,1000000,22.00,地下三樓
RPSNMLLLQHPFFID76EA,坡道平面,0,,地下一樓
RPTSMLPLQHPFFKD87DA,坡道平面,0,,地下一樓
RPSNMLPLQHPFFKD27DA,一樓平面,1150000,14.63,一樓
RPXPMLNKQHPFFKD67DA,一樓平面,0,9.91,一樓
RPSOMLQLQHPFFID27DA,坡道平面,0,,一樓
RPSOMLQLQHPFFID27DA,坡道平面,0,,一樓
RPUNMLQLQHPFFCD76DA,坡道機械,0,,地下二樓
RPPOMLPLQHPFFCD88DA,坡道機械,0,9.82,地下一樓
RPXOMLPLQHPFFCD07DA,一樓平面,0,,一樓
RPWOMLLLQHPFFBD09DA,一樓平面,900000,14.73,一樓
RPRPMLLLQHPFFBD68DA,一樓平面,850000,14.73,一樓
RPWNMLMLQHPFFBD09DA,一樓平面,850000,14.73,一樓
RPXNMLMLQHPFFBD56DA,一樓平面,800000,14.73,一樓
RPWPMLNKQHPFFAD56DA,坡道平面,0,36.33,地下二樓
RPWPMLNKQHPFFAD56DA,坡道平面,0,36.33,地下二樓
RPQPMLPLQHPFFAD88DA,坡道平面,0,14.97,地下一樓
RPRTMLQLQHPFFAD86DA,坡道平面,0,,地下三樓
RPSSMLQLQHPFFAD86DA,坡道平面,0,44.77,地下四樓
RPSSMLQLQHPFFAD86DA,坡道平面,0,44.77,地下四樓
RPWNMLPLQHPFFAD66DA,升降機械,1000000,14.45,一樓
RPTOMLOLQHPFFAD98DA,坡道平面,0,,地下一樓
RPTSMLQLQHPFFAD96DA,坡道平面,0,30.66,地下三樓
RPUNMLRLQHPFFAD66DA,一樓平面,0,32.55,一樓
RPRPMLNKQHPFFCD88DA,坡道平面,0,29.01,地下一樓
RPWOMLQLQHPFFCD07DA,其他,0,,一樓
RPRPMLQLQHPFFCD66DA,坡道平面,0,25.54,地下三樓
RPRPMLQLQHPFFCD66DA,坡道平面,0,25.54,地下三樓
RPRPMLQLQHPFFCD66DA,坡道平面,0,25.54,地下三樓
RPOOMLRLQHPFFDD09DA,坡道平面,0,5.86,地下一樓
RPOOMLRLQHPFFDD09DA,坡道平面,0,5.86,地下一樓
RPUNMLOLQHPFFHD07DA,一樓平面,0,25.25,一樓
RPUOMLLLQHPFFHD86DA,一樓平面,0,25.25,一樓
RPWNMLOLQHPFFHD27DA,坡道平面,0,25.25,地下一樓
RPWOMLLLQHPFFHD07DA,坡道平面,0,25.25,地下一樓
RPTNMLOLQHPFFHD96DA,一樓平面,0,25.25,一樓
RPXNMLOLQHPFFHD37DA,一樓平面,0,25.25,一樓
RPRNMLOLQHPFFHD76DA,一樓平面,0,25.25,一樓
RPQNMLRLQHPFFHD96DA,坡道平面,0,23.03,地下三樓
RPQNMLRLQHPFFHD96DA,坡道平面,0,23.03,地下三樓
RPWOMLRLQHPFFID77DA,坡道平面,1250000,35.91,地下二樓
RPWOMLRLQHPFFID77DA,坡道平面,1250000,35.91,地下二樓
RPXOMLQLQHPFFID77DA,坡道平面,0,,地下一樓
RPPPMLNJQHPFFID56DA,坡道平面,0,15.41,地下一樓
RPQOMLQLQHPFFID07DA,坡道平面,0,,一樓
RPPQMLSKQHPFFKD47DA,坡道平面,0,22.00,地下三樓
RPOSMLPLQHPFFKD37DA,一樓平面,1150000,14.63,一樓
RPVNMLQLQHPFFKD67DA,坡道機械,0,,地下二樓
RPWPMLQLQHPFFKD97DA,坡道機械,0,,地下一樓
