編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPPQMLQJQHPFFBH66DA,坡道平面,1300000,33.59,地下一樓
RPWQMLQJQHPFFBH37DA,坡道平面,1200000,33.59,地下二樓
RPXQMLQJQHPFFBH47DA,坡道平面,1100000,33.59,地下三樓
RPXRMLQJQHPFFBH57DA,坡道平面,1100000,33.59,地下三樓
RPTRMLQJQHPFFBH17DA,坡道平面,1200000,33.59,地下二樓
RPOSMLQJQHPFFBH76DA,坡道平面,1300000,33.59,地下一樓
RPSRMLQJQHPFFBH07DA,坡道平面,1200000,33.59,地下二樓
RPRSMLQJQHPFFBH07DA,坡道平面,1200000,33.59,地下二樓
RPVRMLQJQHPFFBH37DA,坡道平面,1200000,33.59,地下二樓
RPSSMLQJQHPFFBH17DA,坡道平面,1300000,33.59,地下一樓
RPUSMLQJQHPFFBH37DA,坡道平面,1200000,33.59,地下二樓
RPTSMLQJQHPFFBH27DA,坡道平面,1100000,33.59,地下三樓
RPQTMLQJQHPFFBH07DA,坡道平面,1100000,33.59,地下三樓
RPVTMLQJQHPFFBH57DA,坡道平面,1200000,33.59,地下二樓
RPQWMLQJQHPFFBH37DA,坡道平面,1200000,33.59,地下二樓
RPSSMLRJQHPFFBH27DA,坡道平面,1300000,33.59,地下一樓
RPQTMLNJQHPFFBH76DA,坡道平面,1150000,31.44,地下二樓
RPOQMLOKQHPFFBH09DA,坡道平面,1200000,33.59,地下二樓
RPTWMLRJQHPFFBH77DA,坡道平面,0,23.54,地下二樓
RPTWMLRJQHPFFBH77DA,坡道平面,0,23.54,地下二樓
RPUSMLRJQHPFFBH47DA,坡道平面,1100000,33.59,地下三樓
RPOSMLOKQHPFFBH66DA,坡道平面,1150000,31.44,地下二樓
RPQWMLSKQHPFFBH67DA,坡道平面,1200000,35.36,地下三樓
RPSPMLSKQHPFFBH17DA,坡道機械,0,18.37,地下三樓
RPWNMLTKQHPFFBH47DA,坡道平面,0,26.47,地下二樓
RPQNMLTKQHPFFBH86DA,坡道平面,0,26.47,地下二樓
RPRWMLSKQHPFFBH77DA,坡道機械,0,17.10,地下三樓
RPQPMLTKQHPFFBH07DA,坡道平面,0,,地下一樓
RPSRMLTKQHPFFBH47DA,坡道平面,0,,地下二樓
RPPNMLQKQHPFFCH56DA,坡道平面,1258000,39.50,地下二樓
RPVNMLOKQHPFFCH96DA,坡道平面,1400000,36.46,地下二樓
RPTNMLKMPHPFFDH56DA,坡道平面,0,,地下二樓
RPRPMLRKQHPFFCH07DA,坡道平面,1200000,29.50,地下二樓
RPQSMLSKQHPFFEH57DA,坡道平面,0,,地下二樓
RPTPMLSKQHPFFEH57DA,坡道平面,0,,地下二樓
RPTUMLSKQHPFFEH08DA,坡道平面,1400000,36.48,地下三樓
RPSUMLSKQHPFFEH97DA,坡道平面,1400000,36.48,地下三樓
RPPNMLTKQHPFFEH07DA,坡道平面,1400000,36.48,地下三樓
RPRNMLNKQHPFFFH76DA,坡道平面,1400000,40.56,地下二樓
RPSNMLNKQHPFFFH86DA,坡道平面,1300000,40.56,地下一樓
RPXNMLNKQHPFFFH37DA,坡道平面,1300000,40.56,地下二樓
RPVQMLNKQHPFFFH47DA,坡道平面,1400000,40.56,地下一樓
RPXQMLNKQHPFFFH67DA,坡道平面,1400000,40.56,地下二樓
RPTOMLNKQHPFFFH07DA,坡道平面,1400000,40.56,地下二樓
RPPNMLSKQHPFFFH07DA,坡道平面,0,,無固定樓層
RPQPMLNKQHPFFFH86DA,坡道平面,1450000,40.56,地下一樓
RPQOMLQJQHPFFGH07DA,坡道平面,1500000,42.36,地下二樓
RPPOMLOKQHPFFGH86DA,坡道平面,0,,地下一樓
RPOOMLSKQHPFFHH27DA,坡道平面,0,,地下二樓
RPVTMLTKQHPFFAH97EA,坡道平面,1600000,34.69,地下二樓
RPVTMLTKQHPFFAH97EA,坡道平面,1600000,34.69,地下二樓
RPWSMLSKQHPFFBH97EA,坡道平面,0,34.96,地下二樓
RPPSMLTKQHPFFAH27EA,坡道平面,1500000,33.50,地下四樓
RPSTMLSKQHPFFBH67EA,坡道平面,0,35.02,地下三樓
RPUTMLSKQHPFFBH87EA,坡道平面,0,32.99,地下三樓
RPVSMLSKQHPFFEH18EA,坡道平面,1200000,,地下二樓
RPTNMLKLQHPFFBH09EA,坡道平面,1300000,37.69,地下二樓
RPTNMLKLQHPFFBH09EA,坡道平面,1300000,37.69,地下二樓
RPRSMLSKQHPFFEH77EA,坡道平面,1300000,,地下二樓
RPRSMLSKQHPFFEH77EA,坡道平面,1300000,,地下三樓
RPTOMLSKQHPFFFH67EA,坡道平面,1100000,25.89,地下二樓
RPQOMLTKQHPFFFH47EA,坡道平面,0,,地下三樓
RPQOMLTKQHPFFFH47EA,坡道平面,0,,地下三樓
RPROMLTKQHPFFGH67EA,坡道平面,0,,地下二樓
SPUNMLSKQHPFFHH97EA,坡道平面,0,,地下一樓
SPUNMLSKQHPFFHH97EA,坡道平面,0,,地下一樓
RPUNMLSKQHPFFHH87EA,坡道平面,0,,地下一樓
RPUNMLSKQHPFFHH87EA,坡道平面,0,,地下一樓
RPPNMLSKQHPFFGH27EA,坡道平面,0,13.75,地下一樓
RPTQMLOLPHPFFAH86DA,一樓平面,0,,一樓
RPVWMLPKPHPFFAH67DA,坡道平面,1200000,29.49,地下二樓
RPRRMLKLPHPFFAH98DA,坡道平面,0,29.49,地下二樓
RPRRMLKLPHPFFAH98DA,坡道平面,0,29.49,地下二樓
RPUOMLOKQHPFFAH76DA,坡道平面,1800000,34.15,地下二樓
RPXNMLQLPHPFFAH17DA,坡道平面,1750000,31.67,地下三樓
RPQPMLTKQHPFFAH96DA,坡道平面,0,,地下二樓
RPRRMLTKQHPFFAH27DA,坡道平面,1700000,33.50,地下二樓
RPSUMLTKQHPFFAH67DA,坡道平面,1700000,39.66,地下一樓
RPQPMLRKQHPFFAH76DA,坡道平面,1500000,26.47,地下二樓
RPSPMLKLQHPFFAH98DA,坡道平面,0,52.95,地下二樓
RPWQMLTKQHPFFAH67DA,坡道平面,1700000,33.08,地下二樓
RPWQMLTKQHPFFAH67DA,坡道平面,1800000,34.15,地下二樓
RPSNMLRKQHPFFBH86DA,升降機械,0,,地下三樓
RPOTMLNKQHPFFBH66DA,坡道平面,1300000,28.16,地下四樓
RPXOMLOLPHPFFBH17DA,坡道平面,1450000,29.24,地下二樓
RPOTMLRJQHPFFBH96DA,坡道平面,0,,地下一樓
RPUOMLLLPHPFFBH56DA,坡道平面,1550000,29.24,地下一樓
RPVNMLLLQHPFFDH86DA,坡道平面,0,,地下一樓
RPQOMLLKQHPFFCH88DA,坡道平面,1400000,29.94,地下一樓
RPQOMLLKQHPFFCH88DA,坡道平面,1400000,29.94,地下一樓
RPSOMLKLQHPFFBH98DA,坡道機械,0,17.11,地下三樓
RPWRMLTKQHPFFBH87DA,坡道平面,0,24.90,地下一樓
RPWRMLTKQHPFFBH87DA,坡道平面,0,24.90,地下一樓
RPQNMLKLQHPFFBH68DA,坡道平面,0,,地下一樓
RPOSMLKLQHPFFBH98DA,一樓平面,0,,一樓
RPUSMLKLQHPFFBH96DA,坡道平面,1500000,34.35,地下一樓
RPRSMLKLQHPFFBH66DA,坡道平面,1500000,34.35,地下一樓
RPRSMLKLQHPFFBH66DA,坡道平面,1500000,34.35,地下一樓
RPQSMLKLQHPFFBH56DA,坡道平面,1500000,34.35,地下一樓
RPVPMLTKQHPFFBH57DA,坡道平面,0,40.51,地下一樓
RPRPMLTKQHPFFBH17DA,坡道平面,1450000,,地下三樓
RPRPMLTKQHPFFBH17DA,坡道平面,1450000,,地下三樓
RPPQMLTKQHPFFBH07DA,坡道平面,1500000,35.61,地下一樓
RPPQMLTKQHPFFBH07DA,坡道平面,1500000,35.61,地下一樓
RPSQMLTKQHPFFBH37DA,坡道平面,0,,地下一樓
RPQUMLSKQHPFFBH47DA,坡道平面,0,35.61,地下三樓
RPOTMLSKQHPFFBH17DA,坡道平面,0,,地下一樓
RPTNMLLLQHPFFBH09DA,坡道平面,0,24.47,地下三樓
RPWNMLKLQHPFFHH27DA,坡道平面,0,,一樓
RPXOMLKLQHPFFAH86EA,坡道平面,0,24.35,地下一樓
RPXOMLKLQHPFFAH86EA,坡道平面,0,24.35,地下一樓
RPXOMLKLQHPFFAH86EA,坡道平面,0,24.35,地下一樓
RPVPMLKLQHPFFAH76EA,坡道平面,0,,地下三樓
RPPOMLLLQHPFFAH78EA,塔式車位,0,,
RPVRMLRKQHPFFAH57EA,升降機械,900000,,地下一樓
RPOOMLLLQHPFFBH78EA,坡道平面,1250000,21.01,地下一樓
RPWNMLSKQHPFFHH97DA,坡道平面,0,,地下一樓
RPUOMLNKQHPFFHH37DA,坡道平面,0,46.89,地下一樓
RPXNMLTKQHPFFGH08DA,坡道平面,0,30.21,地下一樓
RPPNMLKLQHPFFGH09DA,坡道平面,600000,27.38,地下一樓
RPVNMLMLPHPFFGH17DA,坡道平面,0,,地下三樓
RPXPMLTKQHPFFFH18DA,坡道平面,0,21.95,地下三樓
RPWOMLSKQHPFFFH87DA,坡道平面,0,34.70,地下三樓
RPSPMLNKQHPFFFH07DA,坡道平面,1300000,40.56,地下一樓
RPPOMLSLPHPFFFH17DA,坡道平面,1400000,40.56,地下一樓
RPQOMLSLPHPFFFH27DA,坡道平面,1300000,40.56,地下一樓
RPUNMLOKQHPFFFH17DA,坡道平面,0,27.61,地下二樓
RPXOMLNKQHPFFFH47DA,坡道平面,1450000,40.56,地下一樓
RPTNMLRKQHPFFFH37DA,坡道平面,1450000,40.56,地下一樓
RPSNMLPKQHPFFFH07DA,坡道平面,0,,地下二樓
RPOQMLRJPHPFFFH96DA,坡道平面,1000000,31.19,地下三樓
RPRQMLRJPHPFFFH27DA,坡道平面,1000000,31.19,地下二樓
RPPPMLTKQHPFFEH27DA,坡道平面,1700000,44.78,地下三樓
RPPPMLTKQHPFFEH27DA,坡道平面,1700000,44.78,地下三樓
RPSRMLTKQHPFFEH77DA,坡道平面,0,30.79,地下二樓
RPSPMLTKQHPFFEH57DA,坡道平面,1700000,44.78,地下二樓
RPSPMLTKQHPFFEH57DA,坡道平面,1700000,44.78,地下二樓
RPRPMLTKQHPFFEH47DA,坡道平面,1800000,44.78,地下二樓
RPRPMLTKQHPFFEH47DA,坡道平面,1800000,44.78,地下二樓
RPUSMLTKQHPFFEH08DA,坡道平面,0,,地下一樓
RPUSMLTKQHPFFEH08DA,坡道平面,0,,地下一樓
RPUSMLTKQHPFFEH08DA,坡道平面,0,,地下一樓
RPPPMLLLQHPFFEH56DA,坡道平面,0,,地下一樓
RPSRMLKLQHPFFEH96DA,坡道平面,0,,地下一樓
RPVNNLMKQHPFFEH07DA,坡道平面,800000,34.83,地下二樓
RPVNNLMKQHPFFEH07DA,坡道平面,800000,34.83,地下二樓
RPQRMLKLQHPFFEH86EA,坡道平面,0,,地下二樓
RPXNMLLLQHPFFDH17EA,坡道平面,0,,地下二樓
RPQPMLTKQHPFFFH57EA,坡道平面,1300000,29.25,地下三樓
RPSOMLKLQHPFFFH86EA,坡道平面,0,38.87,地下一樓
RPPNMLLLQHPFFHH76EA,坡道平面,0,38.26,地下一樓
RPTNMLLLQHPFFGH07EA,升降機械,0,,地下二樓
RPTNMLLMQHPFFGH17EA,坡道平面,0,,地下四樓
RPTOMLLLQHPFFFH07EA,坡道平面,0,29.25,地下一樓
RPWPMLKLQHPFFEH27EA,坡道平面,0,,地下二樓
RPVVMLRJPHPFFEH08DA,坡道平面,0,,地下二樓
RPXPMLLLQHPFFEH37DA,坡道平面,0,,地下一樓
RPUNMLKLQHPFFFH86DA,坡道平面,1450000,39.80,地下二樓
RPTNMLKLQHPFFFH76DA,坡道平面,1550000,39.80,地下一樓
RPRNMLKLQHPFFFH56DA,坡道平面,1450000,39.80,地下一樓
RPSNMLKLQHPFFFH66DA,坡道平面,1550000,39.80,地下一樓
RPVNMLLLQHPFFGH17DA,升降機械,0,,地下二樓
RPUOMLLLQHPFFFH07DA,坡道平面,0,31.60,地下二樓
RPUOMLLLQHPFFFH07DA,坡道平面,0,31.60,地下二樓
RPSNMLOKQHPFFGH07DA,一樓平面,0,,一樓
RPTNMLLLQHPFFGH96DA,坡道平面,0,35.12,地下二樓
RPWSMLTKQHPFFBH08EA,坡道平面,1200000,,地下一樓
RPQOMLLLQHPFFCH09EA,坡道平面,0,14.83,地下一樓
RPSPMLLLQHPFFBH56DA,坡道平面,0,,地下二樓
RPRNMLMLQHPFFBH98DA,坡道平面,0,,地下二樓
RPPTMLSKQHPFFBH27DA,坡道平面,0,31.64,地下一樓
RPPTMLSKQHPFFBH27DA,坡道平面,0,29.06,地下二樓
RPVPMLSKQHPFFBH47DA,坡道平面,1200000,31.60,地下二樓
RPSOMLSKQHPFFBH07DA,坡道平面,0,33.90,地下二樓
RPWPMLSKQHPFFBH57DA,坡道平面,1200000,31.60,地下二樓
RPRPMLSKQHPFFBH07DA,坡道平面,1200000,31.60,地下二樓
RPXSMLKLQHPFFBH27DA,坡道平面,0,,地下一樓
RPPRMLTKQHPFFBH17DA,坡道平面,1700000,40.81,地下四樓
RPPPMLKLQHPFFBH78DA,坡道機械,0,,地下一樓
RPPNMLKLQHPFFCH68DA,坡道平面,0,,地下一樓
RPVOMLKKQHPFFCH66DA,坡道平面,1200000,29.77,地下二樓
RPXNMLKLQHPFFDH96DA,坡道平面,0,,地下二樓
RPPNMLOLQHPFFDH56DA,坡道平面,1200000,30.94,地下二樓
RPPWMLQKPHPFFBH27DA,坡道平面,1700000,40.81,地下四樓
RPQNMLOLQHPFFDH66DA,坡道平面,1300000,30.94,地下一樓
RPXPMLMLPHPFFBH07DA,坡道平面,1500000,24.90,地下二樓
RPSVMLMLPHPFFBH17DA,坡道平面,0,24.90,地下一樓
RPSVMLMLPHPFFBH17DA,坡道平面,0,24.90,地下一樓
RPWUMLMLPHPFFBH47DA,坡道平面,0,22.79,地下一樓
RPWUMLMLPHPFFBH47DA,坡道平面,0,24.90,地下一樓
RPVNMLMLPHPFFBH66DA,坡道平面,1500000,24.90,地下二樓
RPRNMLSKQHPFFDH07DA,坡道平面,0,,地下二樓
RPUVMLMLPHPFFBH37DA,坡道平面,0,24.90,地下一樓
RPUVMLMLPHPFFBH37DA,坡道平面,0,24.90,地下一樓
RPQOMLSLPHPFFBH86DA,坡道機械,800000,17.11,地下三樓
RPRSMLKLPHPFFBH56DA,坡道平面,1600000,24.90,地下一樓
RPQOMLLMPHPFFBH88DA,坡道平面,0,,地下一樓
RPOUMLRJQHPFFBH07DA,坡道平面,1300000,31.65,地下一樓
RPXOMLNKQHPFFBH07DA,坡道平面,1200000,31.60,地下二樓
RPPPMLNKQHPFFBH98DA,坡道平面,1200000,31.60,地下二樓
RPUPMLRKQHPFFBH27DA,坡道平面,1600000,40.81,地下五樓含以下
RPUOMLRJQHPFFBH07DA,坡道平面,1400000,36.76,地下四樓
RPOQMLRKQHPFFBH76DA,坡道平面,1700000,40.81,地下四樓
RPTOMLRJQHPFFBH96DA,坡道平面,1500000,36.76,地下三樓
RPOOMLRJQHPFFBH09DA,坡道平面,1500000,36.76,地下三樓
RPXSMLRJQHPFFBH77DA,坡道平面,1340000,36.76,地下二樓
RPRTMLNJQHPFFBH86DA,坡道平面,0,30.10,地下二樓
RPWPMLRKQHPFFBH47DA,坡道平面,1700000,40.81,地下四樓
RPUQMLRKQHPFFBH37DA,坡道平面,1600000,40.81,地下五樓含以下
RPQQMLRKQHPFFBH96DA,坡道平面,1700000,40.81,地下四樓
RPPOMLRJQHPFFBH56DA,坡道平面,1400000,36.76,地下四樓
RPTPMLRJQHPFFBH07DA,坡道平面,0,,地下一樓
RPTQMLRKQHPFFBH27DA,坡道平面,1550000,40.81,地下五樓含以下
RPXQMLRKQHPFFBH67DA,坡道平面,1600000,40.81,地下五樓含以下
RPORMLRKQHPFFBH86DA,坡道平面,1600000,40.81,地下五樓含以下
RPROMLOLQHPFFAH56DA,坡道平面,1700000,41.41,地下二樓
RPUNMLLLQHPFFAH09DA,坡道平面,1800000,40.98,地下二樓
RPQPMLKLQHPFFAH78DA,坡道平面,1850000,22.81,地下一樓
RPWNMLLLQHPFFAH66DA,坡道平面,1800000,40.98,地下二樓
RPVOMLKLQHPFFAH56DA,坡道平面,1950000,24.03,地下一樓
RPSOMLKLQHPFFAH88DA,坡道平面,1850000,22.81,地下一樓
RPRPMLKLQHPFFAH88DA,坡道平面,0,,地下一樓
RPROMLRKQHPFFAH76DA,坡道平面,0,,地下二樓
RPTUMLTKQHPFFAH77DA,坡道平面,1700000,39.66,地下一樓
RPUOMLNKQHPFFAH66DA,坡道機械,0,,地下一樓
RPUTMLMKQHPFFAH07DA,坡道平面,1900000,25.32,地下二樓
RPPNMLKLQHPFFAH48DA,坡道平面,0,,地下三樓
RPWTMLMKQHPFFAH27DA,坡道平面,1750000,25.32,地下三樓
RPSUMLMKQHPFFAH96DA,坡道平面,1950000,25.32,地下一樓
RPXOMLNKQHPFFAH96DA,坡道機械,0,,地下二樓
RPQQMLOKQHPFFAH56DA,坡道平面,1800000,27.20,地下四樓
RPROMLNKQHPFFAH98DA,坡道機械,0,,地下二樓
RPQUMLMKQHPFFAH76DA,坡道平面,1800000,25.32,地下三樓
RPPRMLKMPHPFFAH88DA,坡道機械,1200000,16.08,地下二樓
RPVRMLKMPHPFFAH86DA,坡道平面,1500000,26.04,地下一樓
RPUNMLSKQHPFFAH07DA,坡道平面,1900000,,地下一樓
RPPOMLLMPHPFFAH68DA,坡道平面,1600000,30.71,地下三樓
RPUQMLKLQHPFFAH66DA,坡道平面,0,,地下一樓
RPUQMLKLQHPFFAH66DA,坡道平面,0,,地下一樓
RPTRMLTKQHPFFAH47DA,坡道平面,0,,地下三樓
RPROMLLLQHPFFAH88DA,坡道平面,0,,地下三樓
RPROMLLLQHPFFAH88DA,坡道平面,0,,地下三樓
RPXNMLLLQHPFFAH76DA,坡道平面,1800000,40.98,地下二樓
RPSOMLOLQHPFFAH66DA,坡道平面,1750000,41.41,地下二樓
RPVOMLLLQHPFFAH66DA,坡道平面,1120000,27.25,地下三樓
RPTSMLLLQHPFFAH86DA,坡道平面,0,,地下一樓
RPUPMLOLQHPFFAH96DA,坡道平面,0,,地下二樓
RPUPMLOLQHPFFAH96DA,坡道平面,0,,地下二樓
RPVSMLLLQHPFFAH07DA,坡道平面,0,,地下一樓
RPSQMLRLQHPFFAH17DA,坡道平面,1650000,37.41,地下三樓
RPRQMLRLQHPFFAH07DA,坡道平面,1650000,37.41,地下三樓
RPOQMLPLQHPFFAH56DA,坡道平面,0,,地下二樓
RPTUMLRKQHPFFBH67DA,坡道平面,1700000,40.81,地下四樓
RPPUMLRKQHPFFBH27DA,坡道平面,1600000,40.81,地下五樓含以下
RPPUMLRKQHPFFBH27DA,坡道平面,1600000,40.81,地下五樓含以下
RPVTMLRKQHPFFBH77DA,坡道平面,1700000,40.81,地下四樓
RPUUMLRKQHPFFBH77DA,坡道平面,1600000,40.81,地下五樓含以下
RPUOMLOJQHPFFBH76DA,坡道平面,1700000,28.67,地下一樓
RPQPMLRJQHPFFBH76DA,坡道平面,1400000,36.76,地下四樓
RPXRMLNKQHPFFBH37DA,坡道平面,0,,地下二樓
RPXRMLNKQHPFFBH37DA,坡道平面,0,,地下二樓
RPXUMLRKQHPFFBH08DA,坡道平面,1700000,40.81,地下四樓
RPORMLOJQHPFFBH09DA,坡道平面,1550000,28.67,地下二樓
RPWPMLMKQHPFFDH17DA,坡道平面,1150000,39.14,地下二樓
RPXOMLKKQHPFFCH86DA,坡道平面,1200000,29.77,地下二樓
RPWOMLKKQHPFFCH76DA,坡道平面,1200000,29.77,地下二樓
RPVNMLNKQHPFFCH86DA,坡道平面,1200000,29.77,地下二樓
RPWNMLNKQHPFFCH96DA,坡道平面,1200000,29.77,地下二樓
RPTTMLKLQHPFFBH96DA,坡道平面,1350000,32.99,地下三樓
RPWUMLKLQHPFFBH37DA,坡道平面,1450000,32.99,地下二樓
RPUTMLKLQHPFFBH07DA,坡道平面,1550000,32.99,地下一樓
RPWTMLKLQHPFFBH27DA,坡道平面,1450000,32.99,地下二樓
RPURMLKLQHPFFBH86DA,坡道平面,0,27.88,地下一樓
RPPRMLSKQHPFFBH07DA,坡道平面,1600000,40.81,地下五樓含以下
RPQOMLTKQHPFFBH96DA,坡道平面,0,23.32,地下二樓
RPQUMLKLQHPFFBH76DA,坡道平面,1350000,32.99,地下三樓
RPWOMLSKQHPFFBH47DA,坡道平面,0,26.47,地下二樓
RPWOMLSKQHPFFBH47DA,坡道平面,0,26.47,地下三樓
RPQRMLSKQHPFFBH17DA,坡道平面,1600000,40.81,地下五樓含以下
RPSRMLSKQHPFFBH37DA,坡道平面,1500000,40.81,地下五樓含以下
RPORMLSKQHPFFBH96DA,坡道平面,1600000,40.81,地下五樓含以下
RPPQMLOLQHPFFBH66DA,坡道平面,0,,地下一樓
RPQQMLOLQHPFFBH76DA,坡道平面,0,,地下一樓
RPXRMLLLQHPFFBH27DA,一樓平面,1100000,,一樓
RPPNMLOLQHPFFBH98DA,坡道平面,0,,地下一樓
RPSQMLLLQHPFFBH66DA,坡道平面,950000,31.08,地下一樓
RPSQMLLLQHPFFBH66DA,坡道平面,950000,31.08,地下一樓
RPOOMLLLQHPFFBH68DA,坡道平面,1700000,28.67,地下二樓
RPUUMLOLQHPFFBH57DA,坡道平面,1450000,32.99,地下二樓
RPQSMLLLQHPFFHH27DA,坡道機械,750000,13.58,地下三樓
RPRNMLKLQHPFFHH76DA,坡道平面,0,27.03,地下一樓
RPTUMLOLQHPFFBH47DA,坡道平面,1450000,32.99,地下二樓
RPPNMLOLQHPFFHH96DA,坡道平面,2050000,35.74,地下三樓
RPQNMLOLQHPFFHH07DA,坡道平面,1650000,35.74,地下三樓
RPPRMLLLQHPFFAH09EA,坡道平面,0,,地下一樓
RPROMLOLQHPFFAH66EA,坡道平面,0,,地下二樓
RPROMLOLQHPFFAH66EA,坡道平面,0,,地下二樓
RPSPMLOLQHPFFAH86EA,坡道平面,0,41.54,地下三樓
RPOQMLLLQHPFFAH88EA,坡道平面,1600000,33.51,地下三樓
RPXPMLLLQHPFFAH07EA,坡道平面,1600000,33.51,地下三樓
RPTRMLOLQHPFFBH27EA,坡道平面,0,,地下二樓
RPWNMLPLQHPFFBH27EA,坡道平面,0,,地下一樓
RPUNMLTKQHPFFGH77DA,坡道平面,0,,地下三樓
RPUNMLTKQHPFFGH77DA,坡道平面,0,,地下三樓
RPVOMLTKQHPFFGH97DA,坡道平面,0,13.75,地下一樓
RPTNMLKLQHPFFGH86DA,坡道平面,0,,地下一樓
RPSNMLNLQHPFFFH96DA,坡道平面,0,22.14,地下二樓
RPRPMLOLPHPFFGH17DA,坡道平面,1550000,43.55,地下三樓
RPPNMLKLQHPFFFH98DA,坡道平面,0,35.26,地下三樓
RPTNMLSLPHPFFGH57DA,坡道平面,0,,地下二樓
RPXQMLTKQHPFFEH18DA,坡道平面,0,,地下二樓
RPQOMLSKQHPFFFH27DA,坡道平面,0,27.61,地下一樓
RPQOMLSKQHPFFFH27DA,坡道平面,0,27.61,地下一樓
RPUNMLLKQHPFFFH86DA,坡道平面,0,,地下三樓
RPVOMLKLQHPFFFH07DA,坡道平面,0,,地下二樓
RPQOMLOLQHPFFEH86DA,坡道平面,0,,地下二樓
RPSPMLLLQHPFFEH86DA,坡道平面,1450000,35.51,地下二樓
RPSPMLLLQHPFFEH86DA,坡道平面,1400000,32.22,地下二樓
RPPQMLOLQHPFFEH96DA,坡道平面,0,,地下一樓
RPQPMLOJQHPFFEH76DA,坡道平面,0,33.01,地下三樓
RPSPMLSLPHPFFEH47DA,坡道平面,0,33.01,地下一樓
RPWNMLSLPHPFFEH67DA,坡道平面,0,29.71,地下一樓
RPUOMLLLQHPFFDH86DA,坡道平面,0,36.38,地下一樓
RPPQMLOLQHPFFEH07EA,一樓平面,0,,一樓
RPTNMLOLQHPFFFH27EA,坡道平面,1000000,,地下一樓
RPSNMLOLQHPFFHH37EA,坡道平面,1400000,44.52,地下一樓
RPROMLOLQHPFFGH27EA,坡道平面,1100000,38.94,地下四樓
RPORMLQLQHPFFEH27EA,坡道平面,0,22.10,地下一樓
RPTOMLPLQHPFFEH37EA,坡道平面,1000000,35.87,地下五樓含以下
RPSOMLPLQHPFFDH17EA,坡道平面,0,,地下一樓
RPSOMLPLQHPFFDH17EA,坡道平面,0,,地下一樓
RPUOMLSLQHPFFDH67EA,坡道平面,0,,
RPQOMLPLQHPFFDH86DA,坡道平面,0,,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
RPTPMLOLQHPFFDH27EA,坡道平面,1000000,26.50,地下一樓
