編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPWNMLKLQHPFFAB58DA,坡道平面,0,25.05,地下二樓
RPPPMLTKQHPFFAB88DA,坡道平面,0,26.71,地下一樓
RPPPMLTKQHPFFAB88DA,坡道平面,0,26.71,地下一樓
RPUNMLTKQHPFFAB56DA,坡道平面,1450000,33.94,地下一樓
RPOQMLSKQHPFFAB78DA,坡道平面,0,,地下一樓
RPPOMLTKQHPFFAB78DA,坡道平面,1480000,33.94,地下三樓
RPWNMLTKQHPFFAB76DA,坡道平面,1450000,33.94,地下二樓
RPVNMLTKQHPFFAB66DA,坡道平面,1420000,33.94,地下一樓
RPSOMLTKQHPFFAB09DA,坡道平面,1450000,33.94,地下三樓
RPWOMLTKQHPFFAB86DA,坡道平面,1350000,31.77,地下三樓
RPPQMLOKQHPFFAB48DA,坡道平面,0,,地下三樓
RPPNMLQKQHPFFAB38DA,坡道機械,0,,地下一樓
RPXNMLKLQHPFFJB07EA,坡道機械,0,,地下一樓
RPQNMLLLQHPFFJB09EA,坡道平面,1200000,17.88,地下一樓
RPRNMLKLQHPFFHB88EA,坡道平面,0,,地下一樓
RPQOMLKLQHPFFDB48EA,坡道平面,0,34.83,地下二樓
RPWQMLSKQHPFFCB27EA,坡道平面,1200000,,地下一樓
RPWPMLKLQHPFFCB09EA,坡道平面,0,,地下一樓
RPWPMLKLQHPFFCB09EA,坡道平面,0,,地下一樓
RPXPMLKLQHPFFCB56EA,坡道平面,1500000,38.01,地下三樓
RPOQMLKLQHPFFCB38EA,坡道平面,1500000,34.86,地下三樓
RPRRMLTKQHPFFBB86EA,坡道平面,1600000,23.27,地下二樓
RPRRMLTKQHPFFBB86EA,坡道平面,1600000,23.27,地下二樓
RPVOMLKLQHPFFAB68EA,坡道機械,0,9.91,地下一樓
RPXPMLTKQHPFFAB17EA,坡道平面,1400000,33.94,地下三樓
RPQOMLRJQHPFFJB86DA,坡道平面,0,34.66,地下二樓
RPSQMLTLPHPFFJB57DA,坡道機械,0,,地下一樓
RPOQMLOJQHPFFIB09DA,坡道平面,0,40.72,地下二樓
RPPOMLRKPHPFFJB76DA,坡道平面,0,,地下一樓
RPTNMLLMPHPFFJB66DA,升降機械,0,,地下一樓
RPRNMLTKQHPFFJB17DA,坡道平面,0,,地下三樓
RPXQMLLLQHPFFBB66EA,坡道平面,0,28.89,地下一樓
RPWNMLKLQHPFFBB78EA,坡道平面,0,,地下二樓
RPUNMLOLQHPFFBB98EA,升降機械,0,,地下三樓
RPUNMLOLQHPFFBB98EA,升降機械,0,,地下三樓
RPPNMLLLQHPFFDB38EA,坡道機械,0,,地下一樓
RPSOMLLLQHPFFIB66EA,坡道平面,1200000,39.22,地下一樓
RPSOMLLLQHPFFIB66EA,坡道平面,1200000,39.22,地下一樓
RPSOMLPJQHPFFAB58DA,坡道機械,0,,地下二樓
RPROMLQJQHPFFAB58DA,坡道平面,0,27.14,地下三樓
RPRPMLRLPHPFFAB88DA,坡道平面,0,28.08,地下一樓
RPUNMLKLQHPFFAB38DA,坡道平面,0,31.26,地下二樓
RPVPMLSKQHPFFAB76DA,坡道平面,0,,地下二樓
RPQPMLTKQHPFFAB98DA,坡道平面,0,,地下二樓
RPTOMLKLQHPFFAB38DA,坡道平面,0,29.84,地下三樓
RPQPMLOJQHPFFBB48DA,坡道平面,0,26.55,地下二樓
RPSRMLSKQHPFFBB76DA,坡道平面,0,,地下一樓
RPRTMLTKQHPFFBB96DA,坡道機械,0,,地下四樓
RPRTMLTKQHPFFBB96DA,坡道平面,0,,地下四樓
RPRTMLTKQHPFFBB96DA,坡道機械,0,,地下四樓
SPRTMLTKQHPFFBB07DA,坡道機械,0,,地下四樓
SPRTMLTKQHPFFBB07DA,坡道平面,0,,地下四樓
SPRTMLTKQHPFFBB07DA,坡道機械,0,,地下四樓
RPORMLTKQHPFFBB09DA,坡道平面,0,25.11,地下一樓
RPXRMLTKQHPFFBB37DA,坡道平面,0,,地下一樓
RPTSMLTKQHPFFBB07DA,坡道平面,0,,地下一樓
RPVQMLKLQHPFFBB88DA,坡道平面,1100000,25.10,地下二樓
RPVQMLKLQHPFFBB88DA,坡道平面,1100000,25.10,地下二樓
RPQRMLLLQHPFFBB58DA,坡道平面,0,33.51,地下二樓
RPSNMLSKPHPFFCB98DA,坡道平面,0,24.86,地下一樓
RPVOMLKLQHPFFBB68DA,坡道平面,0,,地下二樓
RPRNNLQJQHPFFCB78DA,坡道平面,0,35.97,地下二樓
RPPOMLOLPHPFFCB48DA,坡道平面,0,17.21,地下四樓
RPPOMLOLPHPFFCB48DA,坡道平面,0,17.21,地下四樓
RPWTMLKKQHPFFCB66DA,坡道平面,0,33.45,地下二樓
RPXNMLMKQHPFFCB98DA,坡道平面,0,,地下一樓
RPXNMLMKQHPFFCB98DA,坡道平面,0,,地下一樓
RPQOMLLLQHPFFCB38DA,升降機械,0,,地下一樓
RPQOMLLLQHPFFCB38DA,升降機械,0,,地下一樓
RPSNMLLLQHPFFCB48DA,坡道機械,0,,地下一樓
RPXOMLLLQHPFFCB09DA,坡道平面,0,20.96,地下二樓
RPXOMLLLQHPFFCB09DA,坡道平面,0,20.96,地下二樓
RPXNMLLLQHPFFCB98DA,升降機械,0,,地下一樓
RPURMLKLQHPFFCB98DA,坡道平面,1000000,14.93,地下五樓含以下
RPURMLKLQHPFFCB98DA,坡道平面,1000000,17.30,地下五樓含以下
RPPSMLKLQHPFFCB58DA,坡道平面,0,28.12,地下二樓
RPPSMLKLQHPFFCB58DA,坡道平面,0,28.12,地下二樓
RPUPMLKLQHPFFCB78DA,坡道平面,0,,地下二樓
RPRSMLTKQHPFFCB96DA,坡道平面,0,21.44,地下一樓
RPRQMLTKQHPFFCB76DA,坡道平面,0,30.32,地下三樓
RPQOMLRJQHPFFHB66DA,坡道機械,0,16.54,地下二樓
RPXOMLKLQHPFFHB86DA,坡道平面,0,,地下一樓
RPXNMLQJQHPFFDB76DA,坡道平面,0,,地下一樓
RPPOMLSKQHPFFDB98DA,坡道機械,0,,地下二樓
RPWOMLKLQHPFFHB76DA,坡道機械,0,,地下一樓
RPPOMLLKQHPFFHB68DA,坡道機械,0,16.54,地下二樓
RPXNMLNLPHPFFFB76DA,坡道平面,0,38.63,地下二樓
RPWOMLKLQHPFFCB88DA,坡道機械,0,,地下三樓
RPWPMLNKQHPFFCB56DA,坡道機械,0,,地下二樓
RPWNMLQJQHPFFCB56DA,坡道機械,0,,地下四樓
RPRWMLLLPHPFFCB56DA,坡道平面,0,,地下三樓
RPSSMLLKQHPFFCB88DA,坡道機械,0,17.46,地下一樓
RPRRMLLLQHPFFCB78DA,坡道機械,0,15.58,地下二樓
RPRRMLLLQHPFFCB78DA,坡道機械,0,15.58,地下二樓
RPSNNLLLPHPFFCB48DA,坡道平面,0,23.35,地下一樓
RPROMLRLPHPFFCB98DA,坡道平面,0,32.41,地下三樓
RPOTMLKKQHPFFCB48DA,坡道平面,0,31.44,地下一樓
RPOTMLKKQHPFFCB48DA,坡道平面,0,31.44,地下三樓
RPWQMLKMPHPFFCB09DA,坡道平面,0,,地下三樓
RPQNMLOLQHPFFBB48DA,坡道平面,0,,地下二樓
RPVRMLLLQHPFFBB09DA,坡道機械,0,,地下一樓
RPWSMLLLQHPFFBB66DA,坡道機械,0,,地下二樓
RPWQMLKLQHPFFBB98DA,坡道機械,0,,地下二樓
RPOOMLLLQHPFFBB08DA,坡道平面,1200000,34.66,地下四樓
RPXQMLKLQHPFFBB09DA,坡道機械,0,21.34,地下三樓
RPXNMLLLQHPFFBB88DA,坡道平面,0,,地下二樓
RPRPMLLLQHPFFBB48DA,坡道平面,0,,地下二樓
RPQNMLLLQHPFFBB18DA,升降機械,0,10.26,地下五樓含以下
RPOPMLKLQHPFFBB08DA,坡道平面,0,32.52,地下三樓
RPRNMLLLQHPFFBB28DA,坡道機械,0,13.23,地下二樓
RPWPMLMKQHPFFBB98DA,坡道平面,1200000,34.66,地下四樓
RPVNMLTKQHPFFBB76DA,坡道平面,0,,地下一樓
RPQQMLMKQHPFFBB48DA,坡道平面,1400000,34.66,地下三樓
RPXOMLLLPHPFFBB88DA,坡道平面,0,,地下一樓
RPVSNLLKQHPFFBB56DA,坡道平面,1500000,34.66,地下二樓
RPURMLKMPHPFFBB88DA,升降機械,0,,地下一樓
RPOOOLKMPHPFFBB18DA,坡道平面,1600000,34.66,地下一樓
RPTPMLSLPHPFFAB56DA,坡道機械,0,,地下一樓
RPRNMLRKQHPFFAB68DA,坡道機械,0,7.08,地下二樓
RPVQMLKKPHPFFAB58DA,坡道平面,0,,無固定樓層
RPXNMLKMPHPFFAB68DA,坡道機械,0,23.58,地下一樓
RPVOMLOLQHPFFDB76EA,坡道平面,0,,地下一樓
RPSNMLOLQHPFFJB96EA,坡道平面,0,18.76,地下一樓
RPUNMLOLQHPFFJB17EA,坡道平面,0,,地下一樓
RPTOMLOLQHPFFBB98EA,坡道平面,1700000,37.04,地下一樓
RPTOMLOLQHPFFBB98EA,坡道平面,1500000,37.04,地下二樓
RPTOMLOLQHPFFBB98EA,坡道平面,1500000,37.04,地下二樓
RPTOMLOLQHPFFBB98EA,坡道平面,1700000,37.04,地下一樓
RPTNMLOLQHPFFJB07EA,坡道機械,0,,地下一樓
RPQPMLOLQHPFFBB78EA,坡道平面,1300000,,地下一樓
RPXOMLOLQHPFFCB86EA,坡道平面,1500000,32.11,地下一樓
RPTOMLOLQHPFFCB09EA,坡道機械,1100000,18.57,地下五樓含以下
RPOPMLOLQHPFFCB68EA,坡道平面,1300000,27.55,地下三樓
RPPNMLQKQHPFFJB66DA,坡道平面,0,27.81,地下一樓
RPQNMLOLQHPFFJB66DA,坡道平面,0,32.24,地下二樓
RPWNMLOJQHPFFJB07DA,坡道機械,0,,地下一樓
RPSOMLKMPHPFFJB56DA,坡道平面,0,,地下一樓
RPQTMLOKQHPFFIB07DA,坡道平面,0,30.49,地下一樓
RPQTMLOKQHPFFIB07DA,坡道平面,0,30.49,地下一樓
RPROMLTKQHPFFIB17DA,坡道平面,0,36.74,地下二樓
RPROMLTKQHPFFIB17DA,坡道平面,0,36.74,地下二樓
RPXTMLOKQHPFFIB77DA,坡道平面,0,30.49,地下一樓
RPXTMLOKQHPFFIB77DA,坡道平面,0,30.49,地下一樓
RPSUMLOKQHPFFIB37DA,坡道平面,0,30.49,地下二樓
RPSUMLOKQHPFFIB37DA,坡道平面,0,29.38,地下二樓
RPQUMLOKQHPFFIB17DA,坡道平面,900000,30.49,地下一樓
RPVUMLOKQHPFFIB67DA,坡道平面,1150000,30.49,地下三樓
RPXVMLOKQHPFFIB97DA,坡道平面,1200000,30.49,地下二樓
RPPWMLOKQHPFFIB27DA,坡道平面,1150000,30.49,地下三樓
RPVNNLOKQHPFFIB07DA,坡道平面,1150000,30.49,地下三樓
RPQVMLOKQHPFFIB27DA,坡道平面,1150000,30.49,地下三樓
RPOONLOKQHPFFIB09DA,坡道平面,1150000,30.49,地下三樓
RPXWMLOKQHPFFIB08DA,坡道平面,1150000,30.49,地下三樓
RPSWMLOKQHPFFIB57DA,坡道平面,1200000,30.49,地下二樓
RPWONLOKQHPFFIB27DA,坡道平面,0,30.49,地下三樓
RPWONLOKQHPFFIB27DA,坡道平面,0,30.49,地下三樓
RPSONLOKQHPFFIB86DA,坡道平面,1150000,30.49,地下三樓
RPUONLOKQHPFFIB07DA,坡道平面,0,30.49,地下一樓
RPUONLOKQHPFFIB07DA,坡道平面,0,30.49,地下一樓
RPSPNLOKQHPFFIB96DA,坡道平面,1250000,30.49,地下一樓
RPQPNLOKQHPFFIB76DA,坡道平面,1250000,30.49,地下一樓
RPOQNLOKQHPFFIB66DA,坡道平面,1150000,30.49,地下三樓
RPWPNLOKQHPFFIB37DA,坡道平面,1200000,30.49,地下二樓
RPOPNLOKQHPFFIB56DA,坡道平面,1200000,30.49,地下二樓
RPORNLOKQHPFFIB76DA,坡道平面,1250000,30.49,地下一樓
RPRQNLOKQHPFFIB96DA,坡道平面,0,30.49,地下二樓
RPRQNLOKQHPFFIB96DA,坡道平面,0,30.49,地下二樓
RPVQNLOKQHPFFIB37DA,坡道平面,1200000,30.49,地下二樓
RPRRNLOKQHPFFIB07DA,坡道平面,1250000,30.49,地下一樓
RPPSNLOKQHPFFIB96DA,坡道平面,1250000,30.49,地下一樓
RPURNLOKQHPFFIB37DA,坡道平面,1250000,30.49,地下一樓
RPQSNLOKQHPFFIB07DA,坡道平面,1250000,30.49,地下一樓
RPRSNLOKQHPFFIB17DA,坡道平面,1200000,30.49,地下二樓
RPXOMLPKQHPFFIB37DA,坡道平面,1200000,30.49,地下二樓
RPWSNLOKQHPFFIB67DA,坡道平面,1200000,30.49,地下二樓
RPPPMLPKQHPFFIB66DA,坡道平面,1200000,30.49,地下二樓
RPUSNLOKQHPFFIB47DA,坡道平面,1150000,30.49,地下三樓
RPQNMLNLQHPFFJB56DA,坡道平面,0,33.66,地下二樓
RPPNMLKLQHPFFJB78DA,坡道平面,0,,地下一樓
RPQUMLSLPHPFFAB76DA,坡道平面,0,28.17,地下二樓
RPQUMLSLPHPFFAB76DA,坡道平面,0,28.17,地下三樓
RPPNMLNLPHPFFAB08DA,坡道平面,0,33.41,地下一樓
RPPNMLNLPHPFFAB08DA,坡道平面,0,33.41,地下一樓
RPSQMLTKQHPFFAB66DA,坡道平面,0,14.20,地下二樓
RPPNMLOLQHPFFAB28DA,坡道機械,0,,地下一樓
RPTNMLOLQHPFFAB68DA,坡道平面,2000000,38.88,地下二樓
RPTNMLOLQHPFFAB68DA,坡道平面,2000000,38.88,地下二樓
RPSNMLOLQHPFFAB58DA,坡道平面,0,29.08,地下二樓
RPSNMLOLQHPFFAB58DA,坡道平面,0,29.08,地下二樓
RPROOLKMPHPFFBB48DA,坡道機械,0,,地下一樓
RPWNMLMKQHPFFBB78DA,坡道平面,0,,地下一樓
RPWNMLMKQHPFFBB78DA,坡道平面,0,,地下一樓
RPSNMLOKQHPFFBB58DA,一樓平面,0,,一樓
RPRQMLSKQHPFFBB56DA,坡道機械,0,,地下二樓
RPOOMLTKQHPFFBB78DA,坡道平面,0,,地下二樓
RPSQMLRKQHPFFBB56DA,坡道機械,550000,,
RPURMLSKQHPFFBB96DA,坡道機械,0,,地下四樓
RPRNMLOLQHPFFBB58DA,坡道機械,0,,地下一樓
RPUOMLKLQHPFFBB58DA,坡道平面,0,23.72,地下一樓
RPVPMLPLQHPFFBB66DA,坡道平面,0,31.44,地下二樓
RPOTMLLLQHPFFBB58DA,坡道平面,0,27.23,地下三樓
RPVUNLKLPHPFFCB76DA,坡道平面,1420000,31.86,地下二樓
RPSVMLKLPHPFFCB09DA,坡道平面,1420000,31.86,地下二樓
RPWNOLKLPHPFFCB88DA,坡道平面,1420000,31.86,地下二樓
RPTNOLKLPHPFFCB58DA,坡道平面,1320000,31.86,地下三樓
RPSUMLOLPHPFFCB76DA,坡道機械,0,14.11,地下三樓
RPOOMLNJQHPFFCB18DA,坡道平面,0,,地下三樓
RPOQNLMLPHPFFCB48DA,坡道平面,1520000,31.86,地下一樓
RPXQMLLKQHPFFCB56DA,坡道平面,1500000,35.63,地下二樓
RPVQMLLKQHPFFCB98DA,坡道平面,1250000,33.87,地下三樓
RPORMLLKQHPFFCB38DA,坡道平面,1450000,35.63,地下三樓
RPPRMLLKQHPFFCB48DA,坡道平面,1500000,35.63,地下三樓
RPWQMLLKQHPFFCB09DA,坡道平面,1250000,33.87,地下三樓
RPRRMLLKQHPFFCB68DA,坡道平面,0,33.87,地下二樓
RPRRMLLKQHPFFCB68DA,坡道平面,0,33.87,地下二樓
RPURMLLKQHPFFCB98DA,坡道平面,1720000,35.63,地下一樓
RPTRMLLKQHPFFCB88DA,坡道平面,1600000,35.63,地下一樓
RPSRMLLKQHPFFCB78DA,坡道平面,1500000,35.63,地下二樓
RPWRMLLKQHPFFCB56DA,坡道平面,1600000,35.63,地下一樓
RPSRMLLLQHPFFCB88DA,坡道平面,0,26.96,地下四樓
RPSRMLLLQHPFFCB88DA,坡道平面,0,26.96,地下四樓
RPWNMLOLQHPFFCB56DA,坡道平面,1700000,,地下四樓
RPWNMLOLQHPFFCB56DA,坡道平面,1700000,,地下四樓
RPWNMLOLQHPFFCB56DA,坡道平面,1700000,,地下四樓
RPTRMLLLQHPFFCB98DA,坡道平面,0,15.19,地下五樓含以下
RPTRMLLLQHPFFCB98DA,坡道機械,0,9.17,地下五樓含以下
RPOPMLLLQHPFFCB28DA,坡道平面,0,,地下一樓
RPOPMLLLQHPFFCB28DA,坡道平面,0,,地下一樓
RPTOMLLLQHPFFCB68DA,坡道平面,0,29.95,地下四樓
RPTOMLLLQHPFFCB68DA,坡道平面,0,25.84,地下四樓
RPXTMLKLQHPFFCB86DA,坡道平面,1520000,31.86,地下一樓
RPWTMLKLQHPFFCB76DA,坡道平面,1520000,31.86,地下一樓
RPPUMLKLQHPFFCB78DA,坡道平面,1420000,31.86,地下二樓
RPRSMLKLQHPFFCB78DA,坡道平面,0,31.85,地下三樓
RPOUMLKLQHPFFCB68DA,坡道平面,1420000,31.86,地下二樓
RPSNMLOLQHPFFHB66DA,坡道平面,0,26.04,地下二樓
RPWNMLPLQHPFFHB17DA,其他,0,,地下二樓
RPQOMLPLQHPFFCB78DA,坡道平面,0,3.88,地下一樓
RPVQMLPLQHPFFCB86DA,坡道機械,0,,地下一樓
RPOOMLPLQHPFFCB58DA,坡道機械,0,13.88,地下四樓
RPOTMLQLQHPFFCB56DA,坡道機械,0,11.72,地下三樓
RPSSMLQLQHPFFCB86DA,坡道機械,0,,地下二樓
RPWSMLLKQHPFFCB66DA,坡道平面,0,,地下五樓含以下
RPXRMLKLQHPFFCB66DA,坡道平面,1300000,28.11,地下三樓
RPWQMLOLQHPFFCB86DA,坡道平面,0,,地下二樓
RPPPMLPLQHPFFBB68DA,坡道平面,0,38.40,地下二樓
RPWPMLPLQHPFFBB76DA,坡道平面,0,31.48,地下三樓
RPWOMLKLQHPFFBB78DA,坡道平面,0,,地下二樓
RPPNMLSKQHPFFBB68DA,坡道平面,0,,地下二樓
RPRNMLRLQHPFFAB78DA,坡道機械,0,,地下二樓
RPSQMLPLQHPFFAB98DA,坡道平面,0,32.04,地下二樓
RPSQMLPLQHPFFAB98DA,坡道平面,0,32.04,地下二樓
RPOPMLOLQHPFFAB38DA,坡道平面,0,,地下二樓
RPRPMLOKQHPFFAB58DA,坡道平面,0,23.88,地下一樓
RPOQMLLKQHPFFAB08DA,坡道機械,0,,地下一樓
RPTOMLPLQHPFFCB56EA,坡道機械,600000,,地下二樓
RPSOMLPLQHPFFCB09EA,坡道機械,600000,,地下三樓
RPTOMLQLQHPFFAB09EA,坡道平面,1000000,32.04,地下二樓
RPRNMLTKQHPFFIB07DA,坡道機械,0,,地下二樓
RPPPMLKLQHPFFIB88DA,坡道平面,0,31.04,地下二樓
RPPPMLKLQHPFFIB88DA,坡道平面,0,31.04,地下二樓
RPSOMLPLQHPFFIB96DA,坡道平面,1300000,31.04,地下三樓
RPVNMLRLQHPFFIB37DA,坡道平面,0,30.05,地下一樓
RPPNMLRLQHPFFJB86DA,坡道平面,0,34.06,地下一樓
RPTNMLRLQHPFFIB17DA,坡道平面,0,23.67,地下二樓
RPTNMLRLQHPFFIB17DA,坡道平面,0,23.67,地下二樓
RPQNMLRLQHPFFJB96DA,坡道平面,0,34.06,地下一樓
RPROMLQLQHPFFAB88EA,坡道機械,0,,地下二樓
RPVTMLQLQHPFFCB37EA,坡道平面,1400000,,地下二樓
RPSOMLQLQHPFFAB98EA,坡道平面,0,,
RPVVMLQLQHPFFCB57EA,升降機械,0,,地下二樓
RPPPMLPLQHPFFCB88EA,坡道平面,0,32.11,地下三樓
RPQWMLQLQHPFFCB17EA,坡道平面,0,,地下二樓
RPQWMLQLQHPFFCB17EA,坡道平面,0,,地下二樓
