編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPXPNLMLPHPFFBB56CB,坡道平面,1350000,29.43,
RPQQNLMLPHPFFBB58CB,坡道平面,1450000,29.43,
RPQNMLNLPHPFFBB28CB,坡道平面,1300000,29.43,
RPTQNLMLPHPFFBB88CB,坡道平面,1450000,29.43,
RPSNMLNLPHPFFBB48CB,坡道平面,1300000,29.43,
RPSQNLMLPHPFFBB78CB,坡道平面,1350000,29.43,
RPRQNLMLPHPFFBB68CB,坡道平面,1300000,29.43,
RPOOMLNLPHPFFBB18CB,坡道平面,1300000,29.43,
RPOPMLNLPHPFFBB28CB,坡道平面,1450000,29.43,
RPTNMLNLPHPFFBB58CB,坡道平面,1450000,29.43,
RPPPMLNLPHPFFBB38CB,坡道平面,1350000,29.43,
RPVOMLNLPHPFFBB88CB,坡道平面,1300000,29.43,
RPSOMLNLPHPFFBB58CB,坡道平面,1300000,29.43,
RPVPMLNLPHPFFBB98CB,坡道平面,1350000,29.43,
RPOQMLNLPHPFFBB38CB,坡道平面,1300000,29.43,
RPXPMLNLPHPFFBB56CB,坡道平面,1350000,29.43,
RPWPMLNLPHPFFBB09CB,坡道平面,1300000,29.43,
RPPQMLNLPHPFFBB48CB,坡道平面,1350000,29.43,
RPRPMLNLPHPFFBB58CB,坡道平面,1300000,29.43,
RPTPMLNLPHPFFBB78CB,坡道平面,1300000,29.43,
RPRQMLNLPHPFFBB68CB,坡道平面,1400000,29.43,
RPXQMLNLPHPFFBB66CB,坡道平面,1300000,29.43,
RPSRMLNLPHPFFBB88CB,坡道平面,1450000,29.43,
RPWRMLNLPHPFFBB66CB,坡道平面,1300000,29.43,
RPUQMLNLPHPFFBB98CB,坡道平面,1350000,29.43,
RPOTMLNLPHPFFBB68CB,坡道平面,1450000,29.43,
RPVQMLNLPHPFFBB09CB,坡道平面,1350000,29.43,
RPUSMLNLPHPFFBB56CB,坡道平面,1300000,29.43,
RPTTMLNLPHPFFBB56CB,坡道平面,1450000,29.43,
RPTTMLNLPHPFFBB56CB,坡道平面,1450000,29.43,
RPOUMLNLPHPFFBB78CB,坡道平面,1350000,29.43,
RPOUMLNLPHPFFBB78CB,坡道平面,1350000,29.43,
RPPUMLNLPHPFFBB88CB,坡道平面,1450000,29.43,
RPTVMLNLPHPFFBB76CB,坡道平面,1400000,29.43,
RPXUMLNLPHPFFBB07CB,坡道平面,1350000,29.43,
RPTWMLNLPHPFFBB86CB,坡道平面,1450000,29.43,
RPSNNLNLPHPFFBB58CB,坡道平面,1400000,29.43,
RPSNNLNLPHPFFBB58CB,坡道平面,1350000,29.43,
RPXVMLNLPHPFFBB17CB,坡道平面,1300000,29.43,
RPRWMLNLPHPFFBB66CB,坡道平面,1350000,29.43,
RPXNNLNLPHPFFBB09CB,坡道平面,1400000,29.43,
RPWNNLNLPHPFFBB98CB,坡道平面,1400000,29.43,
RPWNMLOLPHPFFBB98CB,坡道平面,1350000,29.43,
RPQOMLOLPHPFFBB48CB,坡道平面,1300000,29.43,
RPXNMLOLPHPFFBB09CB,坡道平面,1300000,29.43,
RPTOMLOLPHPFFBB78CB,坡道平面,1300000,29.43,
RPVOMLOLPHPFFBB98CB,坡道平面,1450000,29.43,
RPRPMLOLPHPFFBB68CB,坡道平面,1350000,29.43,
RPXOMLOLPHPFFBB56CB,坡道平面,1350000,29.43,
RPXOMLOLPHPFFBB56CB,坡道平面,1350000,29.43,
RPSOMLOLPHPFFBB68CB,坡道平面,1300000,29.43,
RPWOMLOLPHPFFBB09CB,坡道平面,1350000,29.43,
RPOQMLOLPHPFFBB48CB,坡道平面,1300000,29.43,
RPUPMLOLPHPFFBB98CB,坡道平面,1350000,29.43,
RPSPMLOLPHPFFBB78CB,坡道平面,1300000,29.43,
RPSQMLOLPHPFFBB88CB,坡道平面,1350000,29.43,
RPQQMLOLPHPFFBB68CB,坡道平面,1300000,29.43,
RPUQMLOLPHPFFBB09CB,坡道平面,1450000,29.43,
RPORMLOLPHPFFBB58CB,坡道平面,1450000,29.43,
RPWQMLOLPHPFFBB66CB,坡道平面,1350000,29.43,
RPSRMLOLPHPFFBB98CB,坡道平面,1300000,29.43,
RPRRMLOLPHPFFBB88CB,坡道平面,1300000,29.43,
RPPRMLOLPHPFFBB68CB,坡道平面,1300000,29.43,
RPTRMLOLPHPFFBB09CB,坡道平面,1400000,29.43,
RPURMLOLPHPFFBB56CB,坡道平面,1450000,29.43,
RPXRMLOLPHPFFBB86CB,坡道平面,1350000,29.43,
RPOSMLOLPHPFFBB68CB,坡道平面,1350000,29.43,
RPPSMLOLPHPFFBB78CB,坡道平面,1350000,29.43,
RPUSMLOLPHPFFBB66CB,坡道平面,1400000,29.43,
RPSSMLOLPHPFFBB09CB,坡道平面,1350000,29.43,
RPXSMLOLPHPFFBB96CB,坡道平面,1350000,29.43,
RPVSMLOLPHPFFBB76CB,坡道平面,1350000,29.43,
RPPTMLOLPHPFFBB88CB,坡道平面,1450000,29.43,
RPPTMLOLPHPFFBB88CB,坡道平面,1450000,29.43,
RPTTMLOLPHPFFBB66CB,坡道平面,1350000,29.43,
RPTTMLOLPHPFFBB66CB,坡道平面,1350000,29.43,
RPQTMLOLPHPFFBB98CB,坡道平面,1450000,29.43,
RPQTMLOLPHPFFBB98CB,坡道平面,1450000,29.43,
RPVTMLOLPHPFFBB86CB,坡道平面,1350000,29.43,
RPXTMLOLPHPFFBB07CB,坡道平面,1350000,29.43,
RPOUMLOLPHPFFBB88CB,坡道平面,1450000,29.43,
RPVUMLOLPHPFFBB96CB,坡道平面,1350000,29.43,
RPQUMLOLPHPFFBB09CB,坡道平面,1450000,29.43,
RPRUMLOLPHPFFBB56CB,坡道平面,1450000,29.43,
RPSUMLOLPHPFFBB66CB,坡道平面,1450000,29.43,
RPXUMLOLPHPFFBB17CB,坡道平面,1450000,29.43,
RPQVMLOLPHPFFBB56CB,坡道平面,1450000,29.43,
RPTVMLOLPHPFFBB86CB,坡道平面,1450000,29.43,
RPRVMLOLPHPFFBB66CB,坡道平面,1350000,29.43,
RPXVMLOLPHPFFBB27CB,坡道平面,1350000,29.43,
RPPVMLOLPHPFFBB09CB,坡道平面,1350000,29.43,
RPOWMLOLPHPFFBB09CB,坡道平面,1300000,29.43,
RPVVMLOLPHPFFBB07CB,坡道平面,1350000,29.43,
RPVVMLOLPHPFFBB07CB,坡道平面,1350000,29.43,
RPQWMLOLPHPFFBB66CB,坡道平面,1350000,29.43,
RPPWMLOLPHPFFBB56CB,坡道平面,1450000,29.43,
RPRWMLOLPHPFFBB76CB,坡道平面,1350000,29.43,
RPUWMLOLPHPFFBB07CB,坡道平面,1450000,29.43,
RPOVMLOLPHPFFBB98CB,坡道平面,1350000,29.43,
RPWWMLOLPHPFFBB27CB,坡道平面,1350000,29.43,
RPQQMLSLPHPFFBB09CB,坡道平面,1400000,36.40,
RPOQMLSLPHPFFBB88CB,坡道平面,1400000,36.40,
RPONNLOLPHPFFBB28CB,坡道平面,1350000,29.43,
RPSUMLRLPHPFFBB96CB,坡道平面,1450000,29.43,
RPSUMLRLPHPFFBB96CB,坡道平面,1450000,29.43,
RPVPMLSLPHPFFAB76CB,坡道機械,900000,27.91,
RPQNNLOLPHPFFBB48CB,坡道平面,1350000,29.43,
RPWPMLSLPHPFFAB86CB,坡道機械,1080000,26.54,
RPXPMLSLPHPFFAB96CB,坡道機械,1080000,26.54,
RPTQMLSLPHPFFAB66CB,坡道機械,1080000,26.54,
RPPQMLSLPHPFFAB88CB,坡道機械,800000,26.54,
RPVQMLSLPHPFFAB86CB,坡道機械,780000,27.91,
RPSQMLSLPHPFFAB56CB,坡道機械,900000,27.91,
RPXQMLSLPHPFFAB07CB,坡道機械,780000,27.91,
RPWQMLSLPHPFFAB96CB,坡道機械,800000,26.54,
RPTRMLSLPHPFFAB76CB,坡道機械,800000,26.54,
RPORMLSLPHPFFAB88CB,坡道機械,800000,26.54,
RPSRMLSLPHPFFAB66CB,坡道機械,680000,26.54,
RPURMLSLPHPFFAB86CB,坡道機械,900000,27.91,
RPXRMLSLPHPFFAB17CB,坡道機械,780000,27.91,
RPVRMLSLPHPFFAB96CB,坡道機械,900000,27.91,
RPRSMLSLPHPFFAB66CB,坡道機械,680000,26.54,
RPOSMLSLPHPFFAB98CB,坡道機械,900000,27.91,
RPSSMLSLPHPFFAB76CB,坡道機械,800000,26.54,
RPPRMLSLPHPFFAB98CB,坡道機械,780000,27.91,
RPPSMLSLPHPFFAB09CB,坡道機械,800000,26.54,
RPVSMLSLPHPFFAB07CB,坡道機械,900000,27.91,
RPUSMLSLPHPFFAB96CB,坡道平面,1400000,36.00,
RPUSMLSLPHPFFAB96CB,坡道機械,600000,26.54,
RPWSMLSLPHPFFAB17CB,坡道機械,800000,26.54,
RPXSMLSLPHPFFAB27CB,坡道平面,1350000,33.96,
RPTTMLSLPHPFFAB96CB,坡道平面,1500000,36.00,
RPPTMLSLPHPFFAB56CB,坡道機械,800000,26.54,
RPQTMLSLPHPFFAB66CB,坡道機械,800000,26.54,
RPUUMLSLPHPFFAB17CB,坡道平面,1500000,36.00,
RPVTMLSLPHPFFAB17CB,坡道平面,1500000,36.00,
RPRTMLSLPHPFFAB76CB,坡道平面,1350000,36.00,
RPUTMLSLPHPFFAB07CB,坡道平面,1450000,36.00,
RPSTMLSLPHPFFAB86CB,坡道平面,1350000,33.96,
RPTUMLSLPHPFFAB07CB,坡道平面,1400000,36.00,
RPVUMLSLPHPFFAB27CB,坡道機械,680000,26.54,
RPOVMLSLPHPFFAB66CB,坡道機械,1080000,26.54,
RPQVMLSLPHPFFAB86CB,坡道平面,1500000,36.00,
RPRVMLSLPHPFFAB96CB,坡道機械,900000,27.91,
RPSVMLSLPHPFFAB07CB,坡道平面,1350000,33.96,
RPUVMLSLPHPFFAB27CB,坡道平面,1400000,36.00,
RPPVMLSLPHPFFAB76CB,坡道機械,900000,27.91,
RPTVMLSLPHPFFAB17CB,坡道平面,1400000,36.00,
RPVVMLSLPHPFFAB37CB,坡道平面,1400000,36.00,
RPXUMLSLPHPFFAB47CB,坡道機械,900000,27.91,
RPWUMLSLPHPFFAB37CB,坡道機械,680000,26.54,
RPWVMLSLPHPFFAB47CB,坡道平面,1500000,36.00,
RPXVMLSLPHPFFAB57CB,坡道平面,1450000,33.96,
RPRWMLSLPHPFFAB07CB,坡道機械,900000,27.91,
RPOWMLSLPHPFFAB76CB,坡道機械,680000,26.54,
RPTWMLSLPHPFFAB27CB,坡道機械,800000,26.54,
RPPWMLSLPHPFFAB86CB,坡道機械,900000,27.91,
RPQWMLSLPHPFFAB96CB,坡道機械,680000,26.54,
RPSWMLSLPHPFFAB17CB,坡道機械,900000,27.91,
RPWWMLSLPHPFFAB57CB,坡道機械,680000,26.54,
RPXWMLSLPHPFFAB67CB,坡道機械,680000,26.54,
RPVWMLSLPHPFFAB47CB,坡道機械,1080000,26.54,
RPPNNLSLPHPFFAB68CB,坡道機械,680000,26.54,
RPRNNLSLPHPFFAB88CB,坡道機械,780000,27.91,
RPQNNLSLPHPFFAB78CB,坡道機械,680000,26.54,
RPONNLSLPHPFFAB58CB,坡道機械,780000,27.91,
RPSNNLSLPHPFFAB98CB,坡道機械,780000,27.91,
RPTNNLSLPHPFFAB09CB,坡道平面,1300000,36.00,
RPWNNLSLPHPFFAB76CB,坡道機械,780000,27.91,
RPUNNLSLPHPFFAB56CB,坡道平面,1400000,36.00,
RPOONLSLPHPFFAB68CB,坡道平面,1500000,36.00,
RPPONLSLPHPFFAB78CB,坡道平面,1350000,36.00,
RPSONLSLPHPFFAB09CB,坡道機械,780000,27.91,
RPXNNLSLPHPFFAB86CB,坡道平面,1400000,36.00,
RPXNNLSLPHPFFAB86CB,坡道平面,1400000,36.00,
RPQONLSLPHPFFAB88CB,坡道平面,1400000,36.00,
RPVNNLSLPHPFFAB66CB,坡道平面,1300000,36.00,
RPUONLSLPHPFFAB66CB,坡道機械,680000,26.54,
RPVONLSLPHPFFAB76CB,坡道機械,780000,27.91,
RPOPNLSLPHPFFAB78CB,坡道平面,1400000,36.00,
RPXONLSLPHPFFAB96CB,坡道平面,1250000,36.00,
RPWONLSLPHPFFAB86CB,坡道機械,780000,27.91,
RPQPNLSLPHPFFAB98CB,坡道平面,1400000,36.00,
RPTONLSLPHPFFAB56CB,坡道平面,1050000,36.00,
RPTONLSLPHPFFAB56CB,坡道平面,1400000,36.00,
RPPPNLSLPHPFFAB88CB,坡道平面,1400000,36.00,
RPRPNLSLPHPFFAB09CB,坡道平面,1400000,36.00,
RPSPNLSLPHPFFAB56CB,坡道平面,1400000,36.00,
RPUPNLSLPHPFFAB76CB,坡道平面,1450000,36.00,
RPTPNLSLPHPFFAB66CB,坡道平面,1400000,36.00,
RPVPNLSLPHPFFAB86CB,坡道機械,780000,27.91,
RPWPNLSLPHPFFAB96CB,坡道平面,1500000,36.00,
RPXPNLSLPHPFFAB07CB,坡道平面,1500000,36.00,
RPPQNLSLPHPFFAB98CB,坡道平面,1400000,36.00,
RPQQNLSLPHPFFAB09CB,坡道平面,1400000,36.00,
RPRQNLSLPHPFFAB56CB,坡道平面,1400000,36.00,
RPOQNLSLPHPFFAB88CB,坡道平面,1450000,33.96,
RPUQNLSLPHPFFAB86CB,坡道平面,1400000,36.00,
RPTQNLSLPHPFFAB76CB,坡道平面,1400000,36.00,
RPTOMLTLPHPFFAB56CB,坡道機械,800000,26.54,
RPUOMLTLPHPFFAB66CB,升降機械,680000,26.54,
RPUOMLTLPHPFFBB76CB,坡道平面,1500000,37.24,
RPSOMLTLPHPFFBB56CB,坡道平面,1700000,36.40,
RPPOMLTLPHPFFAB78CB,坡道平面,1500000,36.00,
RPPOMLTLPHPFFAB78CB,坡道平面,2300000,41.99,
RPPOMLTLPHPFFAB78CB,坡道平面,0,36.00,
RPVQNLSLPHPFFAB96CB,坡道平面,1450000,33.96,
RPVOMLTLPHPFFAB76CB,坡道機械,800000,26.54,
RPWOMLTLPHPFFBB96CB,坡道平面,1600000,36.40,
RPXOMLTLPHPFFBB07CB,坡道平面,1650000,37.24,
RPQPMLTLPHPFFBB09CB,坡道平面,1600000,36.40,
RPRPMLTLPHPFFBB56CB,坡道平面,1600000,36.40,
RPPPMLTLPHPFFBB98CB,坡道平面,1400000,36.40,
RPRQMLTLPHPFFBB66CB,坡道平面,1350000,24.16,
RPWPMLTLPHPFFBB07CB,坡道平面,1450000,24.16,
RPXPMLTLPHPFFBB17CB,坡道平面,1450000,24.16,
RPQQMLTLPHPFFBB56CB,坡道平面,1400000,36.40,
RPOQMLTLPHPFFBB98CB,坡道機械,900000,17.32,
RPTQMLTLPHPFFBB86CB,坡道平面,1450000,24.16,
RPSQMLTLPHPFFBB76CB,坡道平面,1400000,36.40,
RPUQMLTLPHPFFBB96CB,坡道平面,1400000,36.40,
RPORMLTLPHPFFBB09CB,坡道機械,900000,17.32,
RPSRMLTLPHPFFBB86CB,坡道平面,1400000,24.16,
RPVQMLTLPHPFFBB07CB,坡道平面,1450000,24.16,
RPTRMLTLPHPFFBB96CB,坡道機械,800000,17.32,
RPXQMLTLPHPFFBB27CB,坡道機械,800000,17.32,
RPVRMLTLPHPFFBB17CB,坡道平面,1600000,36.40,
RPURMLTLPHPFFBB07CB,坡道平面,1350000,24.16,
RPPRMLTLPHPFFBB56CB,坡道平面,1400000,24.16,
RPXRMLTLPHPFFBB37CB,坡道機械,900000,17.32,
RPWRMLTLPHPFFBB27CB,坡道平面,1400000,24.16,
RPPSMLTLPHPFFBB66CB,坡道機械,800000,17.32,
RPTSMLTLPHPFFBB07CB,坡道平面,1700000,36.40,
RPRSMLTLPHPFFBB86CB,坡道機械,900000,17.32,
RPSSMLTLPHPFFBB96CB,坡道機械,800000,17.32,
RPVSMLTLPHPFFBB27CB,坡道機械,800000,17.32,
RPWSMLTLPHPFFBB37CB,坡道平面,1400000,24.16,
RPXSMLTLPHPFFBB47CB,坡道平面,1350000,24.16,
RPPTMLTLPHPFFBB76CB,坡道機械,900000,17.32,
RPUSMLTLPHPFFBB17CB,坡道機械,800000,17.32,
RPQTMLTLPHPFFBB86CB,坡道平面,1600000,36.40,
RPRTMLTLPHPFFBB96CB,坡道平面,1400000,24.16,
RPSTMLTLPHPFFBB07CB,坡道平面,1450000,24.16,
RPWTMLTLPHPFFBB47CB,坡道機械,900000,17.32,
RPTTMLTLPHPFFBB17CB,坡道機械,800000,17.32,
RPPUMLTLPHPFFBB86CB,坡道平面,1350000,24.16,
RPOUMLTLPHPFFBB76CB,坡道平面,1350000,24.16,
RPXTMLTLPHPFFBB57CB,坡道平面,1400000,36.40,
RPQUMLTLPHPFFBB96CB,坡道機械,900000,17.32,
RPUUMLTLPHPFFBB37CB,坡道平面,1450000,24.16,
RPTUMLTLPHPFFBB27CB,坡道機械,800000,17.32,
RPRUMLTLPHPFFBB07CB,坡道平面,1450000,24.16,
RPXUMLTLPHPFFBB67CB,坡道平面,1450000,24.16,
RPOVMLTLPHPFFBB86CB,坡道平面,1400000,24.16,
RPTVMLTLPHPFFBB37CB,坡道平面,990000,24.16,
RPUVMLTLPHPFFBB47CB,坡道平面,1450000,24.16,
RPWVMLTLPHPFFBB67CB,坡道平面,1400000,24.16,
RPOWMLTLPHPFFBB96CB,坡道機械,800000,17.32,
RPPWMLTLPHPFFBB07CB,坡道平面,1400000,24.16,
RPQWMLTLPHPFFBB17CB,坡道機械,800000,17.32,
RPUWMLTLPHPFFBB57CB,坡道平面,1400000,24.16,
RPSWMLTLPHPFFBB37CB,坡道平面,1450000,24.16,
RPTWMLTLPHPFFBB47CB,坡道機械,900000,17.32,
RPWWMLTLPHPFFBB77CB,坡道平面,1400000,24.16,
RPVWMLTLPHPFFBB67CB,坡道平面,1400000,36.40,
RPONNLTLPHPFFBB78CB,坡道平面,1350000,24.16,
RPQNNLTLPHPFFBB98CB,坡道平面,1400000,24.16,
RPRNNLTLPHPFFBB09CB,坡道機械,800000,17.32,
RPSNNLTLPHPFFBB56CB,坡道機械,800000,17.32,
RPVNNLTLPHPFFBB86CB,坡道機械,900000,17.32,
RPPNNLTLPHPFFBB88CB,坡道平面,1300000,24.16,
RPQONLTLPHPFFBB09CB,坡道平面,1400000,24.16,
RPWNNLTLPHPFFBB96CB,坡道平面,1400000,36.40,
RPRONLTLPHPFFBB56CB,坡道機械,800000,17.32,
RPPONLTLPHPFFBB98CB,坡道平面,1450000,24.16,
RPOPNLTLPHPFFBB98CB,坡道平面,1400000,36.40,
RPOPNLTLPHPFFBB98CB,坡道平面,1400000,36.40,
RPRPNLTLPHPFFBB66CB,坡道平面,1350000,24.16,
RPUONLTLPHPFFBB86CB,坡道平面,1600000,36.40,
RPTPNLTLPHPFFBB86CB,坡道平面,1400000,24.16,
RPXPNLTLPHPFFBB27CB,坡道機械,900000,17.32,
RPPQNLTLPHPFFBB56CB,坡道平面,1400000,24.16,
RPOQNLTLPHPFFBB09CB,坡道機械,900000,17.32,
RPSQNLTLPHPFFBB86CB,坡道平面,1450000,24.16,
RPTQNLTLPHPFFBB96CB,坡道平面,1400000,24.16,
RPRRNLTLPHPFFBB86CB,坡道機械,900000,17.32,
RPPRNLTLPHPFFBB66CB,坡道平面,1450000,24.16,
RPTRNLTLPHPFFBB07CB,坡道平面,1400000,24.16,
RPWQNLTLPHPFFBB27CB,坡道平面,1400000,24.16,
RPORNLTLPHPFFBB56CB,坡道機械,800000,17.32,
RPVQNLTLPHPFFBB17CB,坡道機械,900000,17.32,
RPSRNLTLPHPFFBB96CB,坡道平面,1400000,24.16,
RPXNMLKMPHPFFBB78CB,坡道機械,900000,17.32,
RPOOMLKMPHPFFBB97CB,坡道機械,800000,17.32,
RPPOMLKMPHPFFBB08CB,坡道平面,1450000,24.16,
RPROMLKMPHPFFBB28CB,坡道平面,1450000,24.16,
RPVOMLKMPHPFFBB68CB,坡道平面,1400000,24.16,
RPQOMLKMPHPFFBB18CB,坡道機械,900000,17.32,
RPUOMLKMPHPFFBB58CB,坡道機械,800000,17.32,
RPTOMLKMPHPFFBB48CB,坡道機械,800000,17.32,
RPXOMLKMPHPFFBB88CB,坡道平面,1400000,24.16,
RPSOMLKMPHPFFBB38CB,坡道平面,1350000,24.16,
RPWOMLKMPHPFFBB78CB,坡道機械,900000,17.32,
RPQPMLKMPHPFFBB28CB,坡道平面,1400000,24.16,
RPOPMLKMPHPFFBB08CB,坡道平面,1400000,24.16,
RPRPMLKMPHPFFBB38CB,坡道平面,1400000,24.16,
RPSPMLKMPHPFFBB48CB,坡道機械,900000,17.32,
RPVPMLKMPHPFFBB78CB,坡道平面,1400000,24.16,
RPXPMLKMPHPFFBB98CB,坡道平面,1350000,24.16,
RPTPMLKMPHPFFBB58CB,坡道平面,1400000,24.16,
RPOQMLKMPHPFFBB18CB,坡道平面,1450000,24.16,
RPPQMLKMPHPFFBB28CB,坡道平面,1450000,24.16,
RPQQMLKMPHPFFBB38CB,坡道機械,800000,17.32,
RPRQMLKMPHPFFBB48CB,坡道平面,1400000,24.16,
RPWQMLKMPHPFFBB98CB,坡道平面,1450000,26.89,
RPWQMLKMPHPFFBB98CB,坡道機械,900000,17.32,
RPTQMLKMPHPFFBB68CB,坡道機械,900000,17.32,
RPXQMLKMPHPFFBB09CB,坡道機械,800000,17.32,
RPPRMLKMPHPFFBB38CB,坡道平面,1300000,24.16,
RPSRMLKMPHPFFBB68CB,坡道平面,1400000,24.16,
RPTRMLKMPHPFFBB78CB,坡道機械,800000,17.32,
RPQRMLKMPHPFFBB48CB,坡道平面,1350000,24.16,
RPWRMLKMPHPFFBB09CB,坡道機械,900000,17.32,
RPRRMLKMPHPFFBB58CB,坡道平面,1350000,24.16,
RPVRMLKMPHPFFBB98CB,坡道平面,1400000,36.40,
RPVRMLKMPHPFFBB98CB,坡道平面,1400000,36.40,
RPRSMLKMPHPFFBB68CB,坡道平面,1400000,24.16,
RPVSMLKMPHPFFBB09CB,坡道平面,1350000,24.16,
RPOSMLKMPHPFFBB38CB,坡道機械,900000,17.32,
RPXSMLKMPHPFFBB66CB,坡道平面,1400000,36.40,
RPQSMLKMPHPFFBB58CB,坡道平面,1350000,24.16,
RPOTMLKMPHPFFBB48CB,坡道平面,1400000,24.16,
RPUSMLKMPHPFFBB98CB,坡道平面,1400000,24.16,
